no,plate_identifier,Inner.Core.Sample.ID,Sample.Mass.Added.to.Tube..mg.,Date.Weighed,Name.of.Weigher,Notes,Sample.Archived,Sample.Notes,Extraction.Plate.ID,Plate.Well.No.,Plate.Position,Blank.Well.,Sample.Added.to.Extraction.Plate,Name.of.Person.Adding.to.Plate,Date.Plate.Extracted,species,core_type,material,lab_id,�..Well,Sample.description.1,Sample.description.2,Sample.description.3,Sample.description.4,Target,Conc.copies.µL.,Molecular.Weight.pg.µL.,Status,Status.Reason,Experiment,SampleType,TargetType,Supermix,DyeName.s.,Copies.20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted.Droplets,Positives,Negatives
783,4A9,"ACRU_RM14
Wood_Inner
Lab ID: 3c",100.1,7/25/22,Qespi,,x,,Plate 4,65,A9,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,3c,A9,Plate 4,,NA,loose,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.237170234,0,14863,0,14863
784,4A9,"ACRU_RM14
Wood_Inner
Lab ID: 3c",100.1,7/25/22,Qespi,,x,,Plate 4,65,A9,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,3c,A9,Plate 4,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.237170234,0,14863,0,14863
785,4B1,"FRAM_WA15
Wood_Outer
Lab ID: 98a",102.5,7/21/22,Cade,,x,,Plate 4,2,B1,,,,,FRAM,Outer,Wood,98a,B1,Plate 4,,NA,loose,mcra,0.147955805,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.959115982,NA,NA,0.473968089,0.022414109,15904,2,15902
788,4B1,"FRAM_WA15
Wood_Outer
Lab ID: 98a",102.5,7/21/22,Cade,,x,,Plate 4,2,B1,,,,,FRAM,Outer,Wood,98a,B1,Plate 4,,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.2264871,0,15564,0,15564
789,4B1,"FRAM_WA15
Wood_Outer
Lab ID: 98a",102.5,7/21/22,Cade,,x,,Plate 4,2,B1,,,,,FRAM,Outer,Wood,98a,B1,Plate 4,,NA,loose,mmox,0.8540622,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,17.08124352,NA,NA,1.5047611,0.42516005,13780,10,13770
790,4B1,"FRAM_WA15
Wood_Outer
Lab ID: 98a",102.5,7/21/22,Cade,,x,,Plate 4,2,B1,,,,,FRAM,Outer,Wood,98a,B1,Plate 4,,NA,strict,pmoa,5.170481205,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,103.4096222,NA,NA,6.666634083,3.917797565,12542,55,12487
791,4B1,"FRAM_WA15
Wood_Outer
Lab ID: 98a",102.5,7/21/22,Cade,,x,,Plate 4,2,B1,,,,,FRAM,Outer,Wood,98a,B1,Plate 4,,NA,loose,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.2264871,0,15564,0,15564
792,4B1,"FRAM_WA15
Wood_Outer
Lab ID: 98a",102.5,7/21/22,Cade,,x,,Plate 4,2,B1,,,,,FRAM,Outer,Wood,98a,B1,Plate 4,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.255811989,0,13780,0,13780
795,4B1,"FRAM_WA15
Wood_Outer
Lab ID: 98a",102.5,7/21/22,Cade,,x,,Plate 4,2,B1,,,,,FRAM,Outer,Wood,98a,B1,Plate 4,,NA,strict,mcra,0.147955805,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.959115982,NA,NA,0.473968089,0.022414109,15904,2,15902
796,4B1,"FRAM_WA15
Wood_Outer
Lab ID: 98a",102.5,7/21/22,Cade,,x,,Plate 4,2,B1,,,,,FRAM,Outer,Wood,98a,B1,Plate 4,,NA,loose,pmoa,12.63715935,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,252.7431946,NA,NA,14.77882004,10.49939251,12542,134,12408
798,4B10,"ACRU_RM5
Wood_Inner
Lab ID: 12c",103.2,7/25/22,Qespi,,x,,Plate 4,74,B10,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,12c,B10,Plate 4,,NA,loose,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.230169818,0,15315,0,15315
799,4B10,"ACRU_RM5
Wood_Inner
Lab ID: 12c",103.2,7/25/22,Qespi,,x,,Plate 4,74,B10,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,12c,B10,Plate 4,,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.274927288,0,12822,0,12822
800,4B10,"ACRU_RM5
Wood_Inner
Lab ID: 12c",103.2,7/25/22,Qespi,,x,,Plate 4,74,B10,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,12c,B10,Plate 4,,NA,strict,pmoa,0.185944453,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,3.718888998,NA,NA,0.595683873,0.028168697,12655,2,12653
801,4B10,"ACRU_RM5
Wood_Inner
Lab ID: 12c",103.2,7/25/22,Qespi,,x,,Plate 4,74,B10,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,12c,B10,Plate 4,,NA,strict,mcra,0.065122508,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.30245018,NA,NA,0.311057597,0.002735073,18066,1,18065
802,4B10,"ACRU_RM5
Wood_Inner
Lab ID: 12c",103.2,7/25/22,Qespi,,x,,Plate 4,74,B10,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,12c,B10,Plate 4,,NA,loose,mcra_probe,23.3522625,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,467.0452576,NA,NA,26.23911476,20.47247505,12822,252,12570
803,4B10,"ACRU_RM5
Wood_Inner
Lab ID: 12c",103.2,7/25/22,Qespi,,x,,Plate 4,74,B10,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,12c,B10,Plate 4,,NA,loose,pmoa,3.911018848,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,78.22037506,NA,NA,5.22178793,2.84108758,12655,42,12613
804,4B10,"ACRU_RM5
Wood_Inner
Lab ID: 12c",103.2,7/25/22,Qespi,,x,,Plate 4,74,B10,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,12c,B10,Plate 4,,NA,loose,mcra,0.651387274,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,13.02774525,NA,NA,1.147595644,0.324280649,18066,10,18056
807,4B10,"ACRU_RM5
Wood_Inner
Lab ID: 12c",103.2,7/25/22,Qespi,,x,,Plate 4,74,B10,,8/9/22,Cade,8/9/22,ACRU,Inner,Wood,12c,B10,Plate 4,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.230169818,0,15315,0,15315
810,4B11,"ACSA_SM12
Wood_Inner
Lab ID: 20c",102.5,7/23/22,Qespi,,x,,Plate 4,82,B11,,8/9/22,Cade,8/9/22,ACSA,Inner,Wood,20c,B11,Plate 4,,NA,loose,mcra_probe,1885.067993,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,37701.35938,NA,NA,1924.561157,1846.857422,13975,11160,2815
811,4B11,"ACSA_SM12
Wood_Inner
Lab ID: 20c",102.5,7/23/22,Qespi,,x,,Plate 4,82,B11,,8/9/22,Cade,8/9/22,ACSA,Inner,Wood,20c,B11,Plate 4,,NA,loose,pmoa,1.795812249,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,35.91624451,NA,NA,2.682157516,1.130528927,13768,21,13747
813,4B11,"ACSA_SM12
Wood_Inner
Lab ID: 20c",102.5,7/23/22,Qespi,,x,,Plate 4,82,B11,,8/9/22,Cade,8/9/22,ACSA,Inner,Wood,20c,B11,Plate 4,,NA,loose,mcra,321.0802917,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,6421.605957,NA,NA,330.7546082,311.4848938,17974,4293,13681
814,4B11,"ACSA_SM12
Wood_Inner
Lab ID: 20c",102.5,7/23/22,Qespi,,x,,Plate 4,82,B11,,8/9/22,Cade,8/9/22,ACSA,Inner,Wood,20c,B11,Plate 4,,NA,loose,mmox,0.695016921,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,13.90033817,NA,NA,1.25936377,0.331394643,15239,9,15230
815,4B11,"ACSA_SM12
Wood_Inner
Lab ID: 20c",102.5,7/23/22,Qespi,,x,,Plate 4,82,B11,,8/9/22,Cade,8/9/22,ACSA,Inner,Wood,20c,B11,Plate 4,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.231317818,0,15239,0,15239
817,4B11,"ACSA_SM12
Wood_Inner
Lab ID: 20c",102.5,7/23/22,Qespi,,x,,Plate 4,82,B11,,8/9/22,Cade,8/9/22,ACSA,Inner,Wood,20c,B11,Plate 4,,NA,strict,pmoa,0.598299563,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,11.96599102,NA,NA,1.165426493,0.254154652,13768,7,13761
818,4B11,"ACSA_SM12
Wood_Inner
Lab ID: 20c",102.5,7/23/22,Qespi,,x,,Plate 4,82,B11,,8/9/22,Cade,8/9/22,ACSA,Inner,Wood,20c,B11,Plate 4,,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.252242118,0,13975,0,13975
820,4B11,"ACSA_SM12
Wood_Inner
Lab ID: 20c",102.5,7/23/22,Qespi,,x,,Plate 4,82,B11,,8/9/22,Cade,8/9/22,ACSA,Inner,Wood,20c,B11,Plate 4,,NA,strict,mcra,7.48552227,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,149.7104492,NA,NA,8.860450745,6.112198353,17974,114,17860
821,4B12,"ACSA_SM7
Wood_Inner
Lab ID: 28c",103.5,7/29/22,Qespi,,x,,Plate 4,90,B12,,8/9/22,Cade,8/9/22,ACSA,Inner,Wood,28c,B12,Plate 4,,NA,loose,mcra_probe,0.087760292,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.75520587,NA,NA,0.419202179,0.003685801,13406,1,13405
823,4B12,"ACSA_SM7
Wood_Inner
Lab ID: 28c",103.5,7/29/22,Qespi,,x,,Plate 4,90,B12,,8/9/22,Cade,8/9/22,ACSA,Inner,Wood,28c,B12,Plate 4,,NA,strict,pmoa,0.242163494,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,4.843269825,NA,NA,0.64192307,0.057468958,14576,3,14573
824,4B12,"ACSA_SM7
Wood_Inner
Lab ID: 28c",103.5,7/29/22,Qespi,,x,,Plate 4,90,B12,,8/9/22,Cade,8/9/22,ACSA,Inner,Wood,28c,B12,Plate 4,,NA,loose,mmox,1.065299034,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,21.30598068,NA,NA,1.729773045,0.597818375,15468,14,15454
825,4B12,"ACSA_SM7
Wood_Inner
Lab ID: 28c",103.5,7/29/22,Qespi,,x,,Plate 4,90,B12,,8/9/22,Cade,8/9/22,ACSA,Inner,Wood,28c,B12,Plate 4,,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.262949407,0,13406,0,13406
829,4B12,"ACSA_SM7
Wood_Inner
Lab ID: 28c",103.5,7/29/22,Qespi,,x,,Plate 4,90,B12,,8/9/22,Cade,8/9/22,ACSA,Inner,Wood,28c,B12,Plate 4,,NA,strict,mmox,0.076060809,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.521216154,NA,NA,0.363310784,0.003194455,15468,1,15467
830,4B12,"ACSA_SM7
Wood_Inner
Lab ID: 28c",103.5,7/29/22,Qespi,,x,,Plate 4,90,B12,,8/9/22,Cade,8/9/22,ACSA,Inner,Wood,28c,B12,Plate 4,,NA,strict,mcra,0.247873709,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,4.957474232,NA,NA,0.584507823,0.074790388,18987,4,18983
831,4B12,"ACSA_SM7
Wood_Inner
Lab ID: 28c",103.5,7/29/22,Qespi,,x,,Plate 4,90,B12,,8/9/22,Cade,8/9/22,ACSA,Inner,Wood,28c,B12,Plate 4,,NA,loose,pmoa,0.726640046,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,14.53280067,NA,NA,1.316678882,0.346470594,14576,9,14567
832,4B12,"ACSA_SM7
Wood_Inner
Lab ID: 28c",103.5,7/29/22,Qespi,,x,,Plate 4,90,B12,,8/9/22,Cade,8/9/22,ACSA,Inner,Wood,28c,B12,Plate 4,,NA,loose,mcra,1.301919937,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,26.03839874,NA,NA,1.944297194,0.819669664,18987,21,18966
833,4B2,"PIST_WP2
Wood_Outer
Lab ID: 106a",100.2,7/21/22,Qespi,,x,,Plate 4,10,B2,,,,,PIST,Outer,Wood,106a,B2,Plate 4,,NA,strict,mmox,0.083381452,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.667629004,NA,NA,0.398283124,0.003501902,14110,1,14109
834,4B2,"PIST_WP2
Wood_Outer
Lab ID: 106a",100.2,7/21/22,Qespi,,x,,Plate 4,10,B2,,,,,PIST,Outer,Wood,106a,B2,Plate 4,,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.227437034,0,15499,0,15499
837,4B2,"PIST_WP2
Wood_Outer
Lab ID: 106a",100.2,7/21/22,Qespi,,x,,Plate 4,10,B2,,,,,PIST,Outer,Wood,106a,B2,Plate 4,,NA,loose,pmoa,22.57468414,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,451.4936829,NA,NA,25.20319748,19.95203018,14943,284,14659
838,4B2,"PIST_WP2
Wood_Outer
Lab ID: 106a",100.2,7/21/22,Qespi,,x,,Plate 4,10,B2,,,,,PIST,Outer,Wood,106a,B2,Plate 4,,NA,loose,mcra,1.180232644,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,23.6046524,NA,NA,1.86132288,0.689997315,15957,16,15941
839,4B2,"PIST_WP2
Wood_Outer
Lab ID: 106a",100.2,7/21/22,Qespi,,x,,Plate 4,10,B2,,,,,PIST,Outer,Wood,106a,B2,Plate 4,,NA,strict,mcra,0.14746435,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.949286938,NA,NA,0.472393543,0.022339661,15957,2,15955
840,4B2,"PIST_WP2
Wood_Outer
Lab ID: 106a",100.2,7/21/22,Qespi,,x,,Plate 4,10,B2,,,,,PIST,Outer,Wood,106a,B2,Plate 4,,NA,loose,mcra_probe,0.075908668,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.518173337,NA,NA,0.362583995,0.003188066,15499,1,15498
842,4B2,"PIST_WP2
Wood_Outer
Lab ID: 106a",100.2,7/21/22,Qespi,,x,,Plate 4,10,B2,,,,,PIST,Outer,Wood,106a,B2,Plate 4,,NA,strict,pmoa,9.56517601,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,191.3035278,NA,NA,11.27075577,7.862063885,14943,121,14822
844,4B2,"PIST_WP2
Wood_Outer
Lab ID: 106a",100.2,7/21/22,Qespi,,x,,Plate 4,10,B2,,,,,PIST,Outer,Wood,106a,B2,Plate 4,,NA,loose,mmox,0.750645936,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,15.01291847,NA,NA,1.36018908,0.357914925,14110,9,14101
845,4B3,"PIST_WP7
Wood_Outer
Lab ID: 114a",100.9,7/21/22,Qespi,,x,,Plate 4,18,B3,,,,,PIST,Outer,Wood,114a,B3,Plate 4,,NA,loose,pmoa,3.562178135,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,71.24356079,NA,NA,4.740400314,2.598083258,14223,43,14180
846,4B3,"PIST_WP7
Wood_Outer
Lab ID: 114a",100.9,7/21/22,Qespi,,x,,Plate 4,18,B3,,,,,PIST,Outer,Wood,114a,B3,Plate 4,,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.225299969,0,15646,0,15646
847,4B3,"PIST_WP7
Wood_Outer
Lab ID: 114a",100.9,7/21/22,Qespi,,x,,Plate 4,18,B3,,,,,PIST,Outer,Wood,114a,B3,Plate 4,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.245086074,0,14383,0,14383
848,4B3,"PIST_WP7
Wood_Outer
Lab ID: 114a",100.9,7/21/22,Qespi,,x,,Plate 4,18,B3,,,,,PIST,Outer,Wood,114a,B3,Plate 4,,NA,strict,mcra,0.140928432,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.818568707,NA,NA,0.451453388,0.021349574,16697,2,16695
849,4B3,"PIST_WP7
Wood_Outer
Lab ID: 114a",100.9,7/21/22,Qespi,,x,,Plate 4,18,B3,,,,,PIST,Outer,Wood,114a,B3,Plate 4,,NA,loose,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.225299969,0,15646,0,15646
851,4B3,"PIST_WP7
Wood_Outer
Lab ID: 114a",100.9,7/21/22,Qespi,,x,,Plate 4,18,B3,,,,,PIST,Outer,Wood,114a,B3,Plate 4,,NA,strict,pmoa,1.407014012,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,28.14027977,NA,NA,2.19103694,0.837136149,14223,17,14206
852,4B3,"PIST_WP7
Wood_Outer
Lab ID: 114a",100.9,7/21/22,Qespi,,x,,Plate 4,18,B3,,,,,PIST,Outer,Wood,114a,B3,Plate 4,,NA,loose,mcra,0.211398989,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,4.22797966,NA,NA,0.560360909,0.050168589,16697,3,16694
856,4B3,"PIST_WP7
Wood_Outer
Lab ID: 114a",100.9,7/21/22,Qespi,,x,,Plate 4,18,B3,,,,,PIST,Outer,Wood,114a,B3,Plate 4,,NA,loose,mmox,0.572710752,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,11.45421505,NA,NA,1.115570545,0.243286192,14383,7,14376
857,4B4,"PRSE_BC1
Wood_Outer
Lab ID: 122a",103.4,7/22/22,Qespi,,x,,Plate 4,26,B4,,,,,PRSE,Outer,Wood,122a,B4,Plate 4,,NA,loose,mmox,0.564467192,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,11.28934383,NA,NA,1.099509478,0.239784837,14593,7,14586
858,4B4,"PRSE_BC1
Wood_Outer
Lab ID: 122a",103.4,7/22/22,Qespi,,x,,Plate 4,26,B4,,,,,PRSE,Outer,Wood,122a,B4,Plate 4,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.241558805,0,14593,0,14593
859,4B4,"PRSE_BC1
Wood_Outer
Lab ID: 122a",103.4,7/22/22,Qespi,,x,,Plate 4,26,B4,,,,,PRSE,Outer,Wood,122a,B4,Plate 4,,NA,loose,mcra,0.42164886,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,8.432977676,NA,NA,0.862011552,0.165127784,16744,6,16738
861,4B4,"PRSE_BC1
Wood_Outer
Lab ID: 122a",103.4,7/22/22,Qespi,,x,,Plate 4,26,B4,,,,,PRSE,Outer,Wood,122a,B4,Plate 4,,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.240832597,0,14637,0,14637
862,4B4,"PRSE_BC1
Wood_Outer
Lab ID: 122a",103.4,7/22/22,Qespi,,x,,Plate 4,26,B4,,,,,PRSE,Outer,Wood,122a,B4,Plate 4,,NA,loose,pmoa,0.456379622,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,9.127592087,NA,NA,0.933028877,0.178727582,15470,6,15464
864,4B4,"PRSE_BC1
Wood_Outer
Lab ID: 122a",103.4,7/22/22,Qespi,,x,,Plate 4,26,B4,,,,,PRSE,Outer,Wood,122a,B4,Plate 4,,NA,strict,pmoa,0.076050982,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.521019697,NA,NA,0.363263816,0.003194042,15470,1,15469
865,4B4,"PRSE_BC1
Wood_Outer
Lab ID: 122a",103.4,7/22/22,Qespi,,x,,Plate 4,26,B4,,,,,PRSE,Outer,Wood,122a,B4,Plate 4,,NA,strict,mcra,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.21052444,0,16744,0,16744
868,4B4,"PRSE_BC1
Wood_Outer
Lab ID: 122a",103.4,7/22/22,Qespi,,x,,Plate 4,26,B4,,,,,PRSE,Outer,Wood,122a,B4,Plate 4,,NA,loose,mcra_probe,0.160763949,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3.215279102,NA,NA,0.515004456,0.024354327,14637,2,14635
869,4B5,"QURU_RO102
Wood_Outer
Lab ID: 130a",103.3,7/22/22,Qespi,,x,,Plate 4,34,B5,,,,,QURU,Outer,Wood,130a,B5,Plate 4,,NA,loose,pmoa,0.515785813,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,10.31571579,NA,NA,1.00466466,0.219107658,15970,7,15963
871,4B5,"QURU_RO102
Wood_Outer
Lab ID: 130a",103.3,7/22/22,Qespi,,x,,Plate 4,34,B5,,,,,QURU,Outer,Wood,130a,B5,Plate 4,,NA,strict,mmox,0.078791179,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.575823545,NA,NA,0.376354307,0.003309124,14932,1,14931
874,4B5,"QURU_RO102
Wood_Outer
Lab ID: 130a",103.3,7/22/22,Qespi,,x,,Plate 4,34,B5,,,,,QURU,Outer,Wood,130a,B5,Plate 4,,NA,loose,mmox,0.472826272,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,9.456525803,NA,NA,0.966659784,0.18516764,14932,6,14926
875,4B5,"QURU_RO102
Wood_Outer
Lab ID: 130a",103.3,7/22/22,Qespi,,x,,Plate 4,34,B5,,,,,QURU,Outer,Wood,130a,B5,Plate 4,,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.311053723,0,11333,0,11333
876,4B5,"QURU_RO102
Wood_Outer
Lab ID: 130a",103.3,7/22/22,Qespi,,x,,Plate 4,34,B5,,,,,QURU,Outer,Wood,130a,B5,Plate 4,,NA,loose,mcra_probe,0.103813857,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.076277256,NA,NA,0.495897621,0.004359998,11333,1,11332
878,4B5,"QURU_RO102
Wood_Outer
Lab ID: 130a",103.3,7/22/22,Qespi,,x,,Plate 4,34,B5,,,,,QURU,Outer,Wood,130a,B5,Plate 4,,NA,strict,pmoa,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.220728651,0,15970,0,15970
879,4B5,"QURU_RO102
Wood_Outer
Lab ID: 130a",103.3,7/22/22,Qespi,,x,,Plate 4,34,B5,,,,,QURU,Outer,Wood,130a,B5,Plate 4,,NA,loose,mcra,0.706415355,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,14.12830734,NA,NA,1.214718819,0.364714235,18325,11,18314
880,4B5,"QURU_RO102
Wood_Outer
Lab ID: 130a",103.3,7/22/22,Qespi,,x,,Plate 4,34,B5,,,,,QURU,Outer,Wood,130a,B5,Plate 4,,NA,strict,mcra,0.128407612,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.568152189,NA,NA,0.411339045,0.019452853,18325,2,18323
881,4B6,"QURU_RO7
Wood_Outer
Lab ID: 138a",102.4,7/22/22,Qespi,,x,,Plate 4,42,B6,,,,,QURU,Outer,Wood,138a,B6,Plate 4,,NA,loose,pmoa,1.474906325,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,29.49812698,NA,NA,2.245620489,0.904829919,15165,19,15146
