tree_id,dbh,species_id,CO2_concentration,CH4_concentration,N2O_concentration,O2_concentration,CO2_best.flux_75cm,CO2_best.flux_RootCrowncm,CO2_best.flux_125cm,CO2_best.flux_200cm,CO2_best.flux_50cm,CH4_best.flux_75cm,CH4_best.flux_RootCrowncm,CH4_best.flux_125cm,CH4_best.flux_200cm,CH4_best.flux_50cm,Temp_Air_75cm,Temp_Air_RootCrowncm,Temp_Air_125cm,Temp_Air_200cm,Temp_Air_50cm,VWC_mean,ORP_mean,SoilTemp_mean,OrganicDepth_mean,MineralDepth_mean,outer_moisture_fresh_percent,inner_moisture_fresh_percent,middle_moisture_fresh_percent,outer_moisture_dry_percent,inner_moisture_dry_percent,middle_moisture_dry_percent,outer_density_final,inner_density_final,middle_density_final,ddpcr_mcra_Inner_loose,ddpcr_mcra_Inner_strict,ddpcr_mcra_Outer_loose,ddpcr_mcra_Outer_strict,ddpcr_mcra_probe_Inner_loose,ddpcr_mcra_probe_Inner_strict,ddpcr_mcra_probe_Mineral_loose,ddpcr_mcra_probe_Organic_loose,ddpcr_mcra_probe_Organic_strict,ddpcr_mcra_probe_Outer_loose,ddpcr_mcra_probe_Outer_strict,ddpcr_mmox_Inner_loose,ddpcr_mmox_Inner_strict,ddpcr_mmox_Mineral_loose,ddpcr_mmox_Mineral_strict,ddpcr_mmox_Organic_loose,ddpcr_mmox_Organic_strict,ddpcr_mmox_Outer_loose,ddpcr_mmox_Outer_strict,ddpcr_pmoa_Inner_loose,ddpcr_pmoa_Inner_strict,ddpcr_pmoa_Mineral_loose,ddpcr_pmoa_Mineral_strict,ddpcr_pmoa_Organic_loose,ddpcr_pmoa_Organic_strict,ddpcr_pmoa_Outer_loose,ddpcr_pmoa_Outer_strict,ddpcr_16s_arc_Outer_loose,ddpcr_16s_arc_Outer_strict,ddpcr_16s_bact_Outer_loose,ddpcr_16s_bact_Outer_strict,ddpcr_mcra_probe_Mineral_strict,ddpcr_16s_arc_Inner_loose,ddpcr_16s_arc_Inner_strict,ddpcr_16s_bact_Inner_loose,ddpcr_16s_bact_Inner_strict,plot,species
wa14/1/xv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.258333333333333,220,18.2,0.8333333333333334,16.666666666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wa15,22,FRAM,7207.40560642368,0,0.498207675539373,199700.090348482,NA,NA,1.6142172157955197,1.6054648480491829,1.923821250940709,NA,NA,-0.00463284828364424,0.01211013393954461,0.0238633381544014,NA,NA,23.2,23.2,23.2,25.858333333333334,203,17.975,1.25,17,31.89348386305067,30.822831727205337,NA,46.8288288288288,44.55636519502785,NA,0.5328667714793216,0.513399193406164,NA,3.67914271354675,0.131200030446053,0.147955805063248,0.147955805063248,0.841675162315369,0,0.364684015512466,0.142949029803276,0,0,0,4.28511667251587,0,23.8215255737305,6.33871936798096,57.0971794128418,10.0048360824585,0.85406219959259,0,2.07008004188538,0.221620157361031,558.221923828125,129.990676879883,1377.36791992188,183.853698730469,12.6371593475342,5.17048120498657,2013.23828125,579.1689453125,3311.93188476563,2752.45703125,0,NA,NA,NA,NA,Lab,FRAM
wa2,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,NA
wa3,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,NA
wa4,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,NA
wa5,34.5,FRAM,997.362862441727,696.694322247827,0.294162578358538,195681.378290725,NA,NA,2.895521765637013,2.815205059489507,2.546485897031737,NA,NA,0.9362957280922324,0.7047003511150582,1.0399466116330385,NA,NA,23.2,23.2,23.2,30.066666666666663,202.25,18,1.125,16,37.05658979346115,42.095077829196455,34.11693791440627,58.87286639199531,72.6968904388259,51.78408051235132,0.6524977619772016,0.6607547966343588,0.6542465696422216,2.4328076839447,0.138882130384445,0.277518570423126,0.138751104474068,1.96981310844421,0,0.194409757852554,0.122459724545479,0,0.145701974630356,0,0.841949045658112,0,28.5175971984863,6.60663843154907,22.9946670532227,6.02016496658325,0.422932237386703,0,1.2990585565567,0.259696960449219,543.625,126.492721557617,289.358703613281,66.7868118286133,0.0904177501797676,0.0904177501797676,23.4083099365234,0.766430377960205,4.74186134338379,3.35002446174622,0.0647996813058853,NA,NA,NA,NA,Lab,FRAM
wa6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,NA
wa7,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,NA
wa8,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,NA
wa9,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,NA
wax1,37,FRAM,5966.01252964509,17.19766835018,0.459472940053478,190007.224750997,NA,NA,3.53943666716962,2.9071000997891865,1.734772341802932,NA,NA,1.08983914926459,0.2562882893816818,0.03442907414702642,NA,NA,21.4,21.4,21.3,NA,NA,NA,NA,NA,32.339202299676614,36.04887983706721,31.164874551971316,47.796070100902824,56.36942675159236,45.27466805519394,0.5423719625381418,0.6029555540342593,0.5930881484014948,1.98652982711792,0,0.509404897689819,0.436619251966476,0.352289438247681,0.0704494491219521,NA,NA,NA,0,0,0.651675999164581,0,NA,NA,NA,NA,1.4792008399963399,0,0,0,NA,NA,NA,NA,12.3552808761597,4.4865255355835,9473.0654296875,3564.16650390625,4291.81689453125,3836.13745117188,NA,NA,NA,NA,NA,Lab,FRAM
wo1,36.5,QUAL,6760.52164235556,0,0.49330199488247,172230.588358744,NA,NA,0.8840213287942953,0.5544997825858841,0.6443117650134396,NA,NA,0.06281724928472017,0.03797500958077295,0.09565881221240068,NA,NA,18.1,18.1,18.1,17.975,332.25,15.275,7.625,15.375,5.877788554801152,46.616481774960384,46.19793348401679,6.244847485572946,87.32373459997032,85.86646661665415,0.9317007478261868,0.6468330521542682,0.6421677731356465,0.185236930847168,0.061742402613163,0.273359417915344,0.136671766638756,0.71387779712677,0.0594732761383057,0,0,0,0,0,0,0,1.52387893199921,0,1.84390187263489,0.307116359472275,0.083576925098896,0.083576925098896,1.0793309211731,0,119.581352233887,34.2275009155273,224.916931152344,44.3018608093262,0.393718600273132,0,14.8849039077759,0.16435743868351,604.884887695313,0.44406846165657,0,NA,NA,NA,NA,Lowland,QUAL
wo2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
wp bernice,58,NA,NA,NA,NA,NA,NA,NA,3.5357451196516956,3.5740738308075777,2.5152122840687867,NA,NA,0.13679021500308058,0.04552291584855283,0.0347346297905203,NA,NA,30,30,30,20.395833333333332,296.25,19.525,2.0625,17.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,NA
wp06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.158333333333331,313.5,18.425,10.875,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wp08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.908333333333331,262,18.4,7.875,14.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wp1,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
wp10,48.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
wp101,33,PIST,1628.52876758095,0,0.279064798547918,162871.01036015,NA,NA,1.0231043312024477,0.9537063364974948,1.1933179280711923,NA,NA,0.01212934121154028,0.01005963935117303,0.01754765514168808,NA,NA,22.4,22,22.3,15.375,424.5,17.95,5.25,10,57.73328072598146,70.72397741903535,63.051775041405634,136.59276546091016,241.57645466847097,170.64899629701813,0.4114115523943951,0.28381156333204943,0.37738450324299466,1.11145079135895,0,0.880501925945282,0.480192065238953,0.422228962182999,0.0703609734773636,0,0,0,0,0,1.14331448078156,0,2.55054187774658,0.4023497402668,0.634424924850464,0,0.425810068845749,0,0.241005957126617,0,225.613525390625,87.2495346069336,83.9159927368164,4.83011102676392,23.208890914917,12.5032320022583,264.655059814453,68.1912231445313,5723.462890625,4876.33984375,0,NA,NA,NA,NA,Ridge,PIST
wp102,22.5,PIST,13465.6185862284,0,0.637429713514125,186738.466531953,NA,NA,0.6029430702210701,0.770999726630593,0.2569841094103316,NA,NA,0.00922112628375169,0.00972316408763039,0.00815624373912692,NA,NA,21.7,21.6,21.8,17.3,469,18.2,5,12,55.00828271673108,61.830125619453725,NA,122.2631320569465,161.98671497584542,NA,0.3911530138750911,0.3057613907033113,NA,3.35655164718628,0.0728667825460434,1.21905040740967,0.522295475006104,0.744023740291595,0.0676190853118896,NA,NA,NA,0,0,1.07970237731934,0,NA,NA,NA,NA,1.12057137489319,0.258498668670654,0.255375117063522,0.0851188749074936,NA,NA,NA,NA,28.9240894317627,11.724066734314,350.849395751953,67.3138275146484,3999.79833984375,3429.19897460938,NA,NA,NA,NA,NA,Ridge,PIST
wp103,44,PIST,17159.5457148697,0,0.709305960505205,173747.443211052,NA,NA,1.0937310142460597,0.914116170831626,0.6248462568934758,NA,NA,0.02226179085479321,0.00666862997830516,0.02246332060071427,NA,NA,22.1,22.1,21.5,13.85,414.25,18.275,4.125,15,52.406103286384976,69.80592441266599,NA,110.11097410604192,231.1907983761841,NA,0.3893287852880448,0.28381156333204943,NA,1.49646484851837,0.213664174079895,1.66138851642609,0.691960155963898,0.666027307510376,0.133175298571587,0.0664954409003258,0.0594282113015652,0,0.0932411849498749,0,1.0999459028244,0,4.95356798171997,0.390313714742661,0.207252815365791,0,0.842442274093628,0.0842170864343643,0.593598902225494,0,544.78369140625,168.43522644043,13.4749317169189,0,18.8830738067627,9.92605495452881,171.775909423828,52.2503967285156,4907.87939453125,4248.61865234375,0,NA,NA,NA,NA,Ridge,PIST
wp11,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
wp12,52.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
wp13,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
wp14,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
wp2,33,PIST,20674.2308283665,0,0.782517081493101,181378.347573822,NA,NA,0.9713519613243232,1.4973202817180158,1.2570078662076014,NA,NA,0.01053407026650132,0.01266513049844732,0.02476890502800039,NA,NA,19.3,19.3,19.3,21.308333333333337,290,16.1,16.75,19.875,49.46611217264247,51.987932334877705,58.08807885965535,97.8870106761566,108.28096947935369,138.59560067681895,0.431670090913699,0.427829609677812,0.37853976157592034,3.0195791721344,0,1.18023264408112,0.147464349865913,0.139906123280525,0.0699509829282761,0.126583889126778,0,0,0.0759086683392525,0,1.30612254142761,0,1.01697504520416,0.0677709951996803,0.884952485561371,0.0737206265330315,0.750645935535431,0.0833814516663551,0.66001158952713,0.164968177676201,0.25470244884491,0,55.2925338745117,4.73846578598022,22.5746841430664,9.56517601013184,331.184020996094,84.1724853515625,9614.560546875,7983.62548828125,0.0632902383804321,NA,NA,NA,NA,Lowland,PIST
wp3,65,PIST,6213.95919898317,130.188722413543,0.47082755161868,183358.983811388,NA,NA,1.1998141507933793,1.0884041683012455,1.6337807255048746,NA,NA,0.07904624660700607,0.06492854985927173,0.22377429184556571,NA,NA,20.5,20.8,20.6,33.858333333333334,292.5,17.6,45,0,62.02006226219301,74.16998132965338,56.02799418988511,163.2969034608379,287.14644877435575,127.4174174174174,0.4216848397003928,0.305510282314811,0.4279672446291178,3.53721714019775,0.207777455449104,1.06447291374207,0.532116055488586,0.607398688793182,0,NA,223.496917724609,10.7906169891357,0.0886263623833656,0,1.05390191078186,0,NA,NA,29.8247470855713,22.0325832366943,0.415699273347855,0.0831281095743179,1.20307719707489,0.185008734464645,NA,NA,464.672119140625,188.001327514648,5.56977081298828,3.06414723396301,99.2821273803711,27.0482444763184,2932.99072265625,2508.47778320313,NA,NA,NA,NA,NA,Lowland,PIST
wp4,57,PIST,10076.3836673184,0,0.579037517693499,186307.177149484,NA,NA,1.1077352838548726,1.340670649417372,1.444871189946448,NA,NA,0.04319167533458608,0.10535052877177586,0.09638223211913424,NA,NA,19.5,19.5,19.5,28.950000000000003,307.5,16.45,37.625,0,56.8098568098568,70.11525060305547,64.77632969355408,131.5343099460293,234.61883408071748,183.9,0.3735828122209081,0.32116024335105053,0.3787191247050724,1.61030900478363,0.419868141412735,1.77893769741058,0.66678649187088,1.05023992061615,0.0807544067502022,NA,192.810180664063,45.9219436645508,0,0,0.854475736618042,0,NA,NA,8.51254558563232,5.36549854278564,0.579929888248444,0,0.187216818332672,0.0936046913266182,NA,NA,2.25449562072754,0.955925107002258,27.4503135681152,12.1015481948853,956.846984863281,214.747329711914,1000000,11386.7265625,NA,NA,NA,NA,NA,Lowland,PIST
wp401,46,PIST,2855.97217877322,0,0.36014774526429,194265.977646768,NA,NA,2.047256375175375,2.021021500154108,2.009164490687956,NA,NA,0.05859826522283044,0.05749637969097475,0.08118631792240931,NA,NA,17.7,17.8,17.6,9.75,266.25,17.525,3.75,18.375,51.028861571352216,NA,NA,104.20190995907232,NA,NA,0.35188409323814657,NA,NA,2.32563233375549,0.132769510149956,0.506304383277893,0.144636169075966,1.20769834518433,0.258688151836395,0.0683736130595207,0,0,0,0,0.933089733123779,0.103640101850033,3.8520770072937,0.0674717202782631,2.05007719993591,0.273137301206589,0.591000318527222,0,4.19918537139893,1.39806377887726,507.820220947266,151.584518432617,91.4955673217773,24.3457298278809,11.0602626800537,5.56209516525269,280.138732910156,88.6382598876953,6985.4072265625,5542.5302734375,0,NA,NA,NA,NA,Ridge,PIST
wp402,44.5,PIST,8607.66763065614,0,0.535222541735936,179428.914046758,NA,NA,1.8226199174444777,1.753124910897801,1.6727066959014358,NA,NA,0.08701108246681166,0.03740440015064485,0.05115240682877257,NA,NA,19.7,19.8,19.6,10.608333333333333,167.25,16.325,3.25,19,58.32509066930432,50.25886490182672,62.29413129204361,139.95253164556965,101.0408483896308,165.21070439864658,0.36407762116208775,0.2444466306642077,0.3834897769432994,4.80697250366211,0,2.21067428588867,0.498821526765823,0.931059002876282,0.155125334858894,0,0.0638778656721115,0.0638778656721115,0.175435528159142,0,0.903857231140137,0.100394293665886,0.581595420837402,0,3.52588844299316,0.456463932991028,0.992662608623505,0.0826899036765099,0,0,0.125523671507835,0.0627601593732834,166.585525512695,62.4935531616211,28.4201526641846,12.1316480636597,663.409606933594,135.819793701172,10561.869140625,10561.869140625,0,NA,NA,NA,NA,Ridge,PIST
wp403,54,PIST,14127.7818725036,0,0.664608573862832,181115.210757392,NA,NA,2.305340788272398,1.88668841644622,1.6818356192637134,NA,NA,0.07490082379763603,0.0634217346028357,0.07843105840601199,NA,NA,20.5,20.5,20.5,14.666666666666666,251.25,16.9,4.75,10.225,53.92402247066022,NA,52.15660866345798,117.0328343795268,NA,109.0152834203908,0.3976818319760991,NA,0.402046490365763,2.84744954109192,0.0677163824439049,1.4757536649704,0.221245065331459,0.544176459312439,0.0777240842580795,0.194024994969368,0,0,0,0,1.69982945919037,0.0943705588579178,2.73932361602783,0.273645550012589,3.36962652206421,1.14459049701691,0.534083068370819,0,1.43702042102814,0.71829080581665,251.160888671875,88.6699981689453,186.418304443359,46.9367485046387,21.6045951843262,9.76329803466797,415.770629882813,106.160682678223,10586.1162109375,8478.1630859375,0,NA,NA,NA,NA,Ridge,PIST
wp5,66,PIST,20702.349961365,0,0.778023573973771,165259.871745629,NA,NA,1.3025994109983563,1.1869422529945024,1.195015047084068,NA,NA,0.07541646338162267,0.05299335852375723,0.17450474849517414,NA,NA,20,20,20,29.008333333333333,182.3,16.625,8.75,7.5,55.575242145050794,74.06488549618321,52.004215133952094,125.09970752459454,285.5776306107432,108.35162979226484,0.36110124820427536,0.2609606999785218,0.3972101976957612,0.638103067874908,0,0.831623911857605,0.415738493204117,0.80934339761734,0,0.0774324983358383,0,0,0.183450892567635,0,1.07676243782043,0,3.45167803764343,0.733551979064941,1.83760392665863,1.02870464324951,0.646184206008911,0.0922902971506119,7.59015893936157,1.45584797859192,138.358215332031,37.206844329834,137.965408325195,22.473258972168,15.5020332336426,8.64261436462402,231.975387573242,78.3685455322266,NA,NA,0,NA,NA,NA,NA,Lowland,PIST
wp6,43.1,PIST,833.578094657026,0,0.256601146079145,165744.895741233,NA,NA,0.4907700374026419,1.4525483508272303,0.43385548929766554,NA,NA,0.02839438911858171,0.01520271631962487,0.02874969216144146,NA,NA,19.8,19.9,19.7,NA,NA,NA,NA,NA,58.140355001763254,72.12228539472459,60.56450131635339,138.8935692221286,258.70946171848885,153.5786368576308,0.3418988420248404,0.28717198441345054,0.34699444002283947,2.34590435028076,0.071019321680069,0.556570410728455,0.238497942686081,0.726306080818176,0.290468633174896,0,0,0,0.277524024248123,0,1.35304284095764,0,3.48017978668213,0.817940235137939,0.898657202720642,0.19251161813736,0.897178828716278,0.0896871015429497,0,0,324.558441162109,87.6868133544922,164.878387451172,35.0182991027832,0.483408212661743,0,292.743225097656,38.3886260986328,8291.103515625,5659.53466796875,0,NA,NA,NA,NA,Lowland,PIST
wp7,48.5,PIST,1332.57556711716,0,0.305671792216374,193089.504082982,NA,NA,1.454369324777054,1.533966333994833,0.926646565352882,NA,NA,0.06662546022430409,0.04532879309284234,0.00643272325714971,NA,NA,20.1,20.1,20.1,10.183333333333334,334.5,18.6,7.75,12.875,61.230266739248776,48.952600745606254,NA,157.9331648413367,95.89636584941752,NA,0.3418988420248404,0.5521651896896537,NA,3.35655164718628,0.490604907274246,0.211398988962173,0.14092843234539,0.730273485183716,0,0.120812341570854,0,0,0,0,1.98599922657013,0,1.72844207286835,0.199306070804596,0.921844124794006,0.131647810339928,0.572710752487183,0,86.0856552124023,26.8118686676025,184.76579284668,60.4670715332031,223.318130493164,64.5278930664063,3.56217813491821,1.40701401233673,20.6093330383301,8.33864402770996,464.519439697266,396.288940429688,0.0604046173393726,NA,NA,NA,NA,Lowland,PIST
wp8,38.4,PIST,3837.37105409481,0,0.399292315187707,195349.992194822,NA,NA,1.0837833849068754,1.1125618663146346,0.9998799002706668,NA,NA,0.01515925233534484,0.00683526027751007,0.02069176561827566,NA,NA,20.5,20.5,20.5,NA,NA,NA,NA,NA,52.16608664346574,70.96098953377735,61.21670042062627,109.05669844455596,244.36435124508512,157.84294034946777,0.38270395515613975,0.2930287182981783,0.3528520090323551,5.40789985656738,0.126959547400475,2.55255174636841,0.801633894443512,0.504868805408478,0.0630967542529106,0,0,0,0.0797742381691933,0,0.927011787891388,0,2.70305180549622,0.257166087627411,0.410134434700012,0,1.00905215740204,0,0.0878192484378815,0,402.514831542969,122.036804199219,159.997924804688,11.9374732971191,19.7337493896484,10.0205097198486,454.450164794922,132.355239868164,1000000,8646.0693359375,0,NA,NA,NA,NA,Lowland,PIST
wp9,47.8,PIST,2956.53336351819,0,0.372413377860211,191379.896437062,NA,NA,1.448546286599592,1.6153885027575503,1.3224667362084417,NA,NA,0.00886850232908345,0.00714821025058098,0.038842577180206,NA,NA,17.9,17.9,17.9,16.441666666666666,352.5,18.6,6,22.375,53.77868557010693,48.09715547473698,55.613448143476106,116.35040291135952,92.66766766766769,125.293463486964,0.3693582828614324,0.3836640754651115,0.35545533671127066,1.66624760627747,0,0.547545790672302,0.136862561106682,1.52436029911041,0,0,0,0,0,0,1.03398025035858,0.0795046910643578,2.43487215042114,0.328742444515228,0.801995813846588,0.229085892438889,0.615268647670746,0,24.225757598877,9.08476066589355,316.354125976563,108.745506286621,341.981018066406,59.7810440063477,1.52097058296204,0.422294616699219,12.406982421875,2.04455471038818,85.864128112793,74.214973449707,0,NA,NA,NA,NA,Lowland,PIST
wpbernice,NA,PIST,40076.0300059562,0,1.28887852417457,113215.525332751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.845105953582234,50.64734027582325,61.7593984962406,103.43854246856556,102.6233247790134,161.5021627998427,0.37415888440629114,0.3367141923563929,0.32667727397848034,4.44004058837891,0.0692469254136086,1.38261926174164,0.552852749824524,0.630240857601166,0,NA,0.133507788181305,0,0.0841207355260849,0,3.32704305648804,0.0722270682454109,NA,NA,23.9202404022217,2.38864922523499,0.429071307182312,0.0858017355203629,34.4941024780273,10.0488939285278,NA,NA,791.198547363281,126.476806640625,20.6396560668945,7.32404136657715,164.861022949219,30.4224433898926,9693.0947265625,6309.11279296875,NA,NA,NA,NA,NA,NA,PIST
wpx1,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,NA
wpx2,27.5,PIST,4109.02361415948,20.8771129234799,0.403446324464985,190224.629231914,NA,NA,2.2868744376294208,1.6851551809026035,2.448189763884521,NA,NA,0.05509539846477793,0.0522929057909729,0.0336945722120526,NA,NA,22,22,22,31.991666666666667,276.25,17.675,0.5,17.5,NA,52.72929818046788,72.38436593275303,NA,111.54752553024352,262.11372064276884,NA,0.2444466306642077,0.26701180129190316,2.44705438613892,0.198220312595367,NA,NA,0.461115598678589,0.0658625960350037,1.48053586483002,0.181633517146111,0.121085897088051,NA,NA,0.594853043556213,0,39.519157409668,2.71448588371277,26.0752143859863,5.40564155578613,NA,NA,0,0,1326.94128417969,202.730545043945,477.291015625,91.6603927612305,NA,NA,NA,NA,NA,NA,0.30829131603241,NA,NA,NA,NA,Lab,PIST
