Section Id,Quadrat,Sub_Quadrat,Tag,Stem_Tag,Species_Code,PX,PY,DBH,Status,POM,Codes,Notes,Secondary,Latitude,Longitude
,4,b,3611,,KALA,80,,1.4,LI,1.3,M,,FALSE,#DIV/0!,#DIV/0!
,5,c,3626,,BELE,113.9,14.6,1.4,LI,,M,,FALSE,41.98916243,-72.12953213
,6,c,3630,,BELE,135.2,18.4,1.4,,,,,FALSE,41.98916281,-72.12927034
,203,c,3638,,KALA,79.7,57.4,1.4,LI,,,,FALSE,41.9895949,-72.12984971
,4,c,3652,,KALA,95.3,15.4,1.4,LI,1.3,M,,FALSE,41.98919856,-72.12975208
,5,d,3698,,BELE,113.4,6.3,1.4,LI,1.3,M,,FALSE,41.9890897,-72.12955553
,5,a,3706,,BELE,106.7,1.3,1.4,LI,1.3,M,,FALSE,41.98905588,-72.12964587
,6,c,3721,,BELE,132,19.9,1.4,,,,,FALSE,41.9891811,-72.12930532
,4,a,3723,,KALA,80.2,0.2,1.4,LI,1.3,M,,FALSE,41.98908752,-72.12996394
,6,c,3812,,BELE,136.9,19.6,1.4,,,,,FALSE,41.98917079,-72.12924756
,408,d,3851,,PIST,176.7,82.1,1.4,LI,1.3,M,,FALSE,41.98966216,-72.12864198
,6,b,3883,,BELE,127,17.2,1.4,,,,,FALSE,41.98916499,-72.12937057
,5,c,3890,,BELE,114.2,13.6,1.4,LI,,M,,FALSE,41.9891531,-72.12953065
,6,a,3921,,PIST,124.9,5.1,1.4,LI,,,,FALSE,41.98906111,-72.12942102
,4,d,3974,,KALA,92.7,2.2,1.4,LI,1.3,M,,FALSE,41.98908571,-72.12981079
,6,c,3998,,BELE,139.9,10.1,1.4,,,,,FALSE,41.98908196,-72.12923178
,604,c,4021,,KALA,96.1,139.8,1.4,,,,,FALSE,41.99029907,-72.12948115
,307,a,4028,,PIST,148.5,66.6,1.4,LI,,,,FALSE,41.98956893,-72.12901058
,407,d,4089,,PIST,159.1,81.8,1.4,,,,,FALSE,41.98968699,-72.12885233
,308,b,4306,,PIST,163.9,76.5,1.4,LI,1.3,M,,FALSE,41.98963255,-72.12880627
,308,c,4312,,PIST,176.1,76.8,1.4,LI,1.3,M,,FALSE,41.98961616,-72.12866027
,308,b,4379,,PIST,163.7,77.7,1.4,LI,,,,FALSE,41.98964349,-72.12880613
,907,c,4390,,KALA,152.1,190.2,1.4,LI,1.3,M,,FALSE,41.99065797,-72.12870795
,308,a,4398,,PIST,168.1,60.4,1.4,LI,,,,FALSE,41.9894834,-72.12879006
,308,d,4408,,PIST,178.3,65.6,1.4,LI,1.3,,,FALSE,41.98951353,-72.12865759
,308,a,4446,,PIST,167.5,63.9,1.4,LI,,,,FALSE,41.98951534,-72.12878985
,308,c,4455,,PIST,174.2,77.3,1.4,LI,1.3,M,,FALSE,41.98962355,-72.12868186
,308,c,4485,,PIST,177.9,75,1.4,LI,,M,,FALSE,41.9895974,-72.1286426
,805,d,4490,,KALA,118.9,164.9,1.4,LI,1.3,M,,FALSE,41.99048576,-72.12915672
,308,a,4524,,PIST,163.4,67.8,1.4,LI,1.3,M,,FALSE,41.98955628,-72.12883051
,307,a,4564,,PIST,149.5,66.7,1.4,LI,,,,FALSE,41.98956825,-72.12899845
,307,c,4586,,PIST,158.3,76,1.4,,,M,,FALSE,41.98963687,-72.12887405
,702,d,4611,,KALA,59.8,141.2,1.4,LI,1.3,M,,FALSE,41.99036816,-72.12991075
,700,d,4625,,KALA,15.6,148.6,1.4,LI,,M,,TRUE,41.99050273,-72.13042189
,307,b,4630,,KALA,143.3,78.9,1.4,,,M,,FALSE,41.98968598,-72.12904669
,308,b,4642,,PIST,167.2,78.1,1.4,LI,,,,FALSE,41.98964157,-72.12876359
,702,d,4679,,KALA,57.5,142.1,1.4,LI,1.3,M,,FALSE,41.99037972,-72.12993627
,901,d,4741,,KALA,38.3,184.6,1.4,LI,,M,,FALSE,41.99078611,-72.13007575
,308,b,4817,,PIST,166.2,78.2,1.4,LI,,,,FALSE,41.98964402,-72.12877529
,308,b,4827,,PIST,164.5,77.2,1.4,LI,,,,FALSE,41.98963782,-72.12879765
,308,c,4916,,PIST,179,72.1,1.4,LI,,M,,FALSE,41.98957,-72.12863559
,308,b,4978,,PIST,166.9,73.4,1.4,LI,,,,FALSE,41.98960041,-72.12877704
,308,c,4980,,PIST,176,70.7,1.4,LI,,M,,FALSE,41.98956229,-72.12867428
,309,d,5075,,KALA,195.5,68,1.4,LI,1.3,M,,FALSE,41.98950792,-72.1284476
,801,b,5146,,KALA,21.4,179.6,1.4,LI,,,,FALSE,41.99076822,-72.13028764
,801,b,5166,,KALA,20.9,178.3,1.4,LI,,,,FALSE,41.99075749,-72.13029633
,704,d,5206,,KALA,96.3,148,1.4,LI,,,,TRUE,41.99037138,-72.12946154
,800,d,5235,,KALA,18.5,169.2,1.4,LI,1.3,M,,FALSE,41.99068064,-72.13034405
,801,b,5312,,KALA,26.8,177.8,1.4,LI,,,,FALSE,41.99074385,-72.13022707
,802,a,5333,,PIST,49,167.9,1.4,LI,,M,,FALSE,41.9906215,-72.12998334
,802,c,5508,,KALA,54.3,173.8,1.4,LI,1.3,M,,FALSE,41.99066547,-72.12990779
,902,d,5525,,PIST,59,188.7,1.4,LI,,,,TRUE,41.9907901,-72.12982048
,905,c,5529,,KALA,111.9,190,1.4,LI,,,,FALSE,41.99071899,-72.12918739
,802,a,5547,,KALA,48.7,169.4,1.4,LI,,M,,TRUE,41.99063525,-72.12998377
,800,d,5563,,KALA,19.5,160.7,1.4,LI,,,,TRUE,41.9906038,-72.13034999
,805,a,5564,,KALA,107.2,167.1,1.4,LI,1.3,M,,FALSE,41.99052351,-72.12929152
,309,a,5566,,PIST,181.5,66,1.4,LI,1.3,M,,FALSE,41.98951207,-72.12861862
,309,c,5591,,KALA,195.4,74.8,1.4,LI,1.3,M,,FALSE,41.9895683,-72.1284345
,309,b,5595,,PIST,180.2,76.5,1.4,LI,1.3,M,,FALSE,41.9896071,-72.12861205
,802,d,5625,,KALA,57.5,165,1.4,LI,,,,FALSE,41.99058254,-72.12988815
,802,c,5639,,KALA,59.5,177.3,1.4,LI,1.3,M,,FALSE,41.99068835,-72.12983847
,309,d,5666,,PIST,192.8,67.2,1.4,LI,,,,FALSE,41.98950505,-72.12848145
,309,c,5723,,PIST,197.3,79.5,1.4,LI,,M,,FALSE,41.98960696,-72.12840198
,903,a,5727,,KALA,62.4,188.2,1.4,LI,1.3,M,,FALSE,41.99078036,-72.12978101
,800,b,5768,,KALA,1,179.3,1.4,LI,,,,FALSE,41.99079742,-72.13053135
,309,b,5823,,PIST,186,71.1,1.4,LI,1.3,M,,FALSE,41.98955021,-72.12855428
,802,b,5829,,KALA,51.4,169.8,1.4,LI,,M,,TRUE,41.99063458,-72.12995075
,309,c,5849,,PIST,191.1,70.9,1.4,LI,,,,FALSE,41.98954047,-72.12849393
,309,c,5890,,PIST,199.8,76.9,1.4,LI,,M,,FALSE,41.98958002,-72.12837766
,309,b,5922,,PIST,187.9,73.1,1.4,LI,,M,,FALSE,41.98956496,-72.12852744
,802,a,5942,,KALA,49.6,170,1.4,LI,,M,,FALSE,41.99063916,-72.12997178
,309,d,5963,,PIST,199.7,66,1.4,LI,1.3,M,,FALSE,41.98948364,-72.12840175
,805,a,5966,,KALA,101.5,165.9,1.4,LI,1.3,M,,FALSE,41.99052179,-72.12936196
,902,d,5987,,KALA,56.4,190.1,1.4,LI,,,,FALSE,41.99080656,-72.12984852
,802,b,6006,,KALA,49.1,179.2,1.4,LI,,M,,FALSE,41.99072142,-72.12995841
,901,a,6089,,KALA,21.6,182.2,1.4,LI,1.3,M,,FALSE,41.99079094,-72.13027979
,802,c,6099,,KALA,57.8,179.2,1.4,LI,1.3,M,,TRUE,41.99070783,-72.12985474
,901,c,6170,,KALA,33.5,191.7,1.4,LI,,,,TRUE,41.99085649,-72.13011803
,902,d,6184,,KALA,56.4,180.1,1.4,LI,1.3,M,,FALSE,41.99071799,-72.12986953
,802,b,6197,,KALA,43.8,160,1.4,LI,,M,,TRUE,41.99055965,-72.1300619
,802,b,6199,,KALA,45.3,160,1.4,LI,,M,,TRUE,41.99055731,-72.13004403
,802,d,6244,,KALA,51,167.1,1.4,LI,,,,FALSE,41.99061129,-72.12996119
,802,d,6262,,KALA,51.5,163.5,1.4,LI,,,,FALSE,41.99057862,-72.1299628
,802,d,6279,,KALA,55.9,165,1.4,LI,,,,TRUE,41.99058504,-72.12990722
,901,c,6286,,KALA,38.8,198.9,1.4,LI,,M,,TRUE,41.99091198,-72.13003975
,903,c,6431,,KALA,78.4,199.9,1.4,LI,1.3,M,,FALSE,41.99085899,-72.12956577
,903,a,6446,,KALA,67.4,184.7,1.4,LI,,M,,FALSE,41.99074155,-72.12972879
,903,b,6456,,PIST,64.1,192.5,1.4,LI,,M,,FALSE,41.99081579,-72.12975172
,902,d,6458,,KALA,51.8,187.1,1.4,LI,1.3,M,,FALSE,41.99078717,-72.12990963
,902,d,6494,,KALA,54.6,184.5,1.4,LI,1.3,M,,FALSE,41.99075977,-72.12988173
,904,b,6517,,KALA,81.9,197,1.4,LI,1.3,M,,FALSE,41.99082784,-72.12953016
,903,a,6544,,KALA,61,180.8,1.4,LI,,M,,TRUE,41.990717,-72.12981324
,901,d,6566,,PIST,32.2,184.8,1.4,LI,,M,,FALSE,41.99079741,-72.13014802
,902,b,6578,,KALA,41.7,196.2,1.4,LI,,,,FALSE,41.99088354,-72.13001086
,902,b,6582,,KALA,44.4,200,1.4,LI,,,,FALSE,41.99091298,-72.12997071
,805,d,6587,,KALA,113.6,162.7,1.4,LI,1.3,M,,FALSE,41.99047455,-72.1292245
,804,b,6644,,KALA,83.7,177.4,1.4,LI,,M,,FALSE,41.99065144,-72.1295499
,901,a,6675,,KALA,24.1,186.3,1.4,LI,1.3,M,,TRUE,41.99082334,-72.13024139
,901,c,6688,,KALA,31.3,198.4,1.4,LI,,M,,FALSE,41.99091926,-72.13013017
,902,a,6715,,KALA,46.7,184.6,1.4,LI,,,,FALSE,41.99077299,-72.12997566
,804,d,6720,,KALA,97.8,166.1,1.4,LI,1.3,M,,FALSE,41.99052934,-72.12940563
,803,a,6739,,KALA,66.4,164.2,1.4,LI,,,,TRUE,41.99056155,-72.12978378
,901,c,6748,,KALA,34.1,193.3,1.4,LI,,M,,TRUE,41.99086972,-72.13010752
,803,d,6768,,KALA,71.4,162.6,1.4,LI,1.3,M,,TRUE,41.99053957,-72.12972756
,902,d,6806,,KALA,52.4,190.2,1.4,LI,1.3,M,,FALSE,41.99081369,-72.12989597
,902,d,6819,,KALA,52.3,190.2,1.4,LI,1.3,M,,FALSE,41.99081384,-72.12989716
,902,d,6862,,KALA,51,188.3,1.4,LI,1.3,M,,FALSE,41.99079905,-72.12991664
,902,b,6891,,KALA,46.8,194.5,1.4,LI,1.3,M,,FALSE,41.99086052,-72.12995366
,803,a,6903,,KALA,68.7,165.1,1.4,LI,,,,TRUE,41.99056593,-72.12975448
,902,d,6982,,KALA,52.3,184.2,1.4,LI,1.3,M,,FALSE,41.9907607,-72.12990977
,803,c,6997,,KALA,71.7,179.3,1.4,LI,1.3,M,,FALSE,41.99068701,-72.1296889
,905,d,7019,,KALA,110.2,182.1,1.4,LI,1.3,M,,FALSE,41.99065168,-72.12922425
,905,a,7020,,KALA,108.8,182.4,1.4,LI,,,,FALSE,41.99065652,-72.1292403
,903,a,7028,,KALA,63,184.6,1.4,LI,1.3,M,,TRUE,41.99074754,-72.12978143
,903,a,7034,,TSCA,63.1,188.4,1.4,LI,1.3,M,,FALSE,41.99078104,-72.12977225
,903,a,7054,,KALA,69.1,181.6,1.4,LI,,M,,FALSE,41.99071144,-72.12971504
,903,c,7092,,KALA,75.4,200,1.4,LI,1.3,M,,TRUE,41.99086456,-72.12960131
,905,d,7099,,KALA,118.9,184.9,1.4,LI,1.3,M,,TRUE,41.99066289,-72.1291147
,509,a,7186,,PIST,180.7,100.1,1.4,LI,1.3,M,,FALSE,41.98981533,-72.1285565
,409,a,7189,,PIST,182.7,88.1,1.4,LI,1.3,M,,FALSE,41.98970593,-72.12855788
,903,a,7326,,TSCA,60.5,189.8,1.4,LI,1.3,M,,FALSE,41.99079749,-72.12980029
,805,d,7347,,KALA,112.2,165.3,1.4,LI,1.3,"M,P",,TRUE,41.99049976,-72.12923572
,903,a,7394,,KALA,69.7,181.4,1.4,LI,,M,,FALSE,41.99070873,-72.12970832
,907,c,7522,,KALA,153.9,197.6,1.4,LI,1.3,M,,FALSE,41.9907207,-72.12867095
,509,c,7535,,PIST,197.3,118.1,1.4,LI,1.3,M,,FALSE,41.98994882,-72.12832087
,805,a,7577,,KALA,102.2,166.4,1.4,LI,1.3,M,,FALSE,41.99052512,-72.12935257
,905,a,7602,,KALA,109.8,189.9,1.4,LI,1.3,M,,FALSE,41.99072138,-72.12921262
,609,a,7608,,PIST,184.2,128.4,1.4,LI,1.3,"L,M",,FALSE,41.9900605,-72.12845532
,709,b,7615,,PIST,181.4,155.4,1.4,LI,,M,,FALSE,41.990304,-72.12843195
,509,a,7619,,PIST,193.3,111.7,1.4,LI,,M,,FALSE,41.98989838,-72.12838198
,805,a,7630,,KALA,108.6,166.9,1.4,LI,1.3,M,,FALSE,41.99051956,-72.12927525
,706,b,7642,,KALA,127.7,155.2,1.4,LI,1.3,M,,FALSE,41.9903861,-72.12907225
,609,d,7763,,PIST,193.8,123.7,1.4,LI,,,,FALSE,41.99000388,-72.12835081
,805,a,7771,,KALA,107,168.6,1.4,LI,1.3,M,,FALSE,41.99053711,-72.12929075
,905,a,7805,,KALA,100.6,185.6,1.4,LI,1.3,M,,FALSE,41.99069767,-72.12933129
,907,c,7825,,KALA,155.8,192.3,1.4,LI,1.3,M,,FALSE,41.99067079,-72.12865945
,905,a,7826,,KALA,107.6,187.5,1.4,LI,,,,FALSE,41.99070356,-72.12924388
,805,a,7834,,KALA,102.1,166.3,1.4,LI,1.3,M,,FALSE,41.99052439,-72.12935397
,509,a,7849,,PIST,198.7,116.4,1.4,LI,,,,FALSE,41.98993158,-72.12830776
,509,a,7857,,PIST,193.6,114.7,1.4,LI,,M,,FALSE,41.98992449,-72.1283721
,609,d,7921,,PIST,191.9,126,1.4,LI,,M,,FALSE,41.99002722,-72.12836861
,706,a,7946,,KALA,129.3,141.8,1.4,LI,1.3,M,,FALSE,41.99026493,-72.12908134
,706,b,7953,,KALA,125.4,154.9,1.4,LI,1.3,M,,FALSE,41.99038704,-72.12910028
,609,a,7974,,PIST,185,122.1,1.4,LI,,,,FALSE,41.99000346,-72.12845903
,509,a,7977,,PIST,194.8,111.9,1.4,LI,,M,,FALSE,41.98989781,-72.12836369
,509,a,7978,,PIST,191,113.5,1.4,LI,,,,FALSE,41.98991792,-72.1284056
,705,d,8006,,KALA,111.4,146.3,1.4,LI,1.3,M,,FALSE,41.99033274,-72.12928518
,704,d,8019,,KALA,98.9,147.7,1.4,LI,,,,FALSE,41.99036466,-72.12943118
,705,b,8020,,KALA,109.9,154.4,1.4,LI,1.3,M,,FALSE,41.99040682,-72.12928603
,705,b,8025,,KALA,108.3,155.1,1.4,LI,1.3,M,,FALSE,41.99041552,-72.12930363
,705,c,8032,,KALA,112.8,149.4,1.4,LI,1.3,M,,TRUE,41.99035801,-72.12926198
,705,c,8033,,KALA,111,158.1,1.4,LI,1.3,M,,TRUE,41.99043787,-72.12926515
,705,a,8074,,KALA,108.4,148.4,1.4,LI,1.3,M,,FALSE,41.99035602,-72.12931651
,705,c,8080,,KALA,110.2,159,1.4,LI,1.3,M,,FALSE,41.99044709,-72.12927279
,705,b,8089,,KALA,102.1,152.5,1.4,LI,1.3,M,,TRUE,41.99040217,-72.12938297
,705,b,8133,,KALA,108,152.7,1.4,LI,1.3,M,,TRUE,41.99039473,-72.12931224
,408,d,8173,,PIST,179.7,81.3,1.4,LI,1.3,M,,FALSE,41.98965039,-72.12860792
,805,b,8174,,KALA,101.7,176.6,1.4,LI,1.3,M,,FALSE,41.99061624,-72.12933709
,705,c,8175,,KALA,110.1,156.9,1.4,LI,1.3,M,,TRUE,41.99042865,-72.12927839
,805,b,8178,,KALA,103.7,171,1.4,LI,1.3,M,,FALSE,41.99056352,-72.12932503
,705,c,8202,,KALA,110.3,151.6,1.4,LI,1.3,M,,FALSE,41.9903814,-72.12928715
,805,b,8233,,KALA,104,178.1,1.4,LI,1.3,M,,FALSE,41.99062593,-72.12930653
,408,a,8237,,PIST,166.6,80.2,1.4,LI,1.3,M,,FALSE,41.98966111,-72.12876632
,409,a,8252,,PIST,189.3,86.9,1.4,LI,,M,,FALSE,41.98968499,-72.12848176
,605,c,8267,,KALA,110.6,135.5,1.4,LI,1.3,M,,FALSE,41.99023834,-72.1293174
,705,a,8280,,KALA,109.1,148.1,1.4,LI,1.3,M,,FALSE,41.99035227,-72.1293088
,409,a,8291,,PIST,187.3,82.2,1.4,LI,,M,,FALSE,41.98964649,-72.12851547
,705,a,8327,,TSCA,102.9,147.8,1.4,LI,1.3,M,,FALSE,41.9903593,-72.12938331
,705,c,8333,,KALA,115.2,158,1.4,LI,1.3,M,,FALSE,41.99043043,-72.12921531
,409,d,8338,,PIST,190.5,88.7,1.4,LI,1.3,M,,FALSE,41.98969906,-72.12846368
,409,a,8350,,PIST,181.8,87.3,1.4,LI,1.3,M,,FALSE,41.98970025,-72.12857029
,705,c,8355,,KALA,113.1,152.1,1.4,LI,1.3,M,,FALSE,41.99038145,-72.12925273
,705,a,8368,,KALA,102.8,147.9,1.4,LI,1.3,M,,FALSE,41.99036034,-72.12938429
,409,d,8449,,PIST,198.3,85.3,1.4,LI,1.3,M,,FALSE,41.98965676,-72.12837788
,805,b,8475,,KALA,106.6,174.6,1.4,LI,1.3,M,,FALSE,41.99059088,-72.12928291
,107,c,8489,,BELE,156,38.5,1.4,LI,1.3,M,,FALSE,41.98930834,-72.12898026
,409,b,8502,,PIST,183.6,98.6,1.4,LI,1.3,M,,FALSE,41.98979751,-72.12852509
,409,a,8523,,PIST,186.3,83.3,1.4,LI,1.3,M,,FALSE,41.98965779,-72.12852507
,409,b,8525,,PIST,183.6,99.2,1.4,LI,1.3,M,,FALSE,41.98980283,-72.12852383
,409,d,8606,,PIST,198.9,86,1.4,LI,1.3,M,,FALSE,41.98966202,-72.12836926
,107,c,8622,,BELE,155,31.9,1.4,LI,1.3,M,,FALSE,41.98925145,-72.12900604
,409,a,8628,,PIST,183,80.9,1.4,LI,1.3,M,,FALSE,41.98964169,-72.12856944
,409,b,8631,,PIST,183.8,99.9,1.4,LI,1.3,M,,FALSE,41.98980872,-72.12851998
,408,d,8693,,PIST,174.6,82.5,1.4,LI,1.3,M,,FALSE,41.98966898,-72.12866617
,409,a,8702,,PIST,181.7,82.5,1.4,LI,1.3,M,,FALSE,41.98965789,-72.12858156
,409,a,8778,,PIST,189.3,88.2,1.4,LI,,M,,FALSE,41.9896965,-72.12847903
,409,b,8781,,PIST,186.2,97.9,1.4,LI,1.3,M,,FALSE,41.98978725,-72.12849558
,409,b,8793,,PIST,186.3,96.9,1.4,LI,1.3,M,,FALSE,41.98977824,-72.12849649
,409,a,8796,,PIST,188.3,89.8,1.4,LI,,M,,FALSE,41.98971224,-72.12848758
,409,a,8917,,PIST,184.3,84.7,1.4,LI,1.3,M,,FALSE,41.98967332,-72.12854596
,409,a,8946,,PIST,185.6,83.4,1.4,LI,1.3,M,,FALSE,41.98965977,-72.1285332
,409,b,8992,,PIST,183.1,97.9,1.4,LI,1.3,M,,FALSE,41.9897921,-72.12853252
,409,b,8996,,PIST,185.5,99.3,1.4,LI,1.3,M,,FALSE,41.98980075,-72.12850098
,409,b,8999,,PIST,181,98.9,1.4,LI,1.3,M,,FALSE,41.98980423,-72.12855544
,107,a,9025,,BELE,147.3,25.1,1.4,LI,1.3,M,,FALSE,41.98920325,-72.12911208
,409,d,9034,,PIST,196.3,82.6,1.4,LI,1.3,M,,FALSE,41.98963597,-72.12840738
,107,d,9036,,BELE,152.4,20.8,1.4,LI,1.3,M,,FALSE,41.98915721,-72.12906035
,107,c,9037,,BELE,154.8,32.9,1.4,LI,1.3,M,,FALSE,41.98926062,-72.12900632
,107,d,9049,,PIST,153.8,21.2,1.4,LI,1.3,M,,FALSE,41.98915856,-72.12904283
,409,d,9095,,PIST,196.9,82.6,1.4,LI,1.3,M,,FALSE,41.98963504,-72.12840024
,107,c,9109,,BELE,157.3,33.1,1.4,LI,1.3,M,,FALSE,41.98925849,-72.12897611
,409,c,9122,,PIST,199.4,97,1.4,LI,1.3,M,,FALSE,41.98975867,-72.12834019
,409,c,9137,,PIST,197.8,91.4,1.4,LI,1.3,M,,FALSE,41.98971157,-72.12837102
,408,c,9160,,PIST,176.1,98,1.4,LI,1.3,M,,FALSE,41.98980391,-72.12861572
,409,d,9166,,PIST,198.4,82,1.4,LI,1.3,M,,FALSE,41.98962738,-72.12838362
,408,a,9180,,PIST,164.3,80.7,1.4,LI,1.3,M,,FALSE,41.98966913,-72.12879268
,408,a,9200,,PIST,168.3,85.1,1.4,LI,,,,FALSE,41.98970185,-72.12873577
,409,d,9203,,PIST,197.9,82.1,1.4,LI,1.3,M,,FALSE,41.98962905,-72.12838937
,408,a,9225,,PIST,163.9,80.7,1.4,LI,1.3,M,,FALSE,41.98966975,-72.12879745
,409,d,9266,,PIST,195.6,82.4,1.4,LI,1.3,M,,FALSE,41.9896353,-72.12841615
,409,c,9271,,PIST,195.2,90.8,1.4,LI,1.3,M,,FALSE,41.98971032,-72.12840326
,107,a,9296,,PIST,144.3,28.7,1.4,LI,1.3,M,,FALSE,41.98923982,-72.12914026
,409,c,9311,,PIST,196.5,90.1,1.4,LI,1.3,M,,FALSE,41.98970209,-72.12838924
,409,c,9320,,PIST,198,93.5,1.4,LI,1.3,M,,FALSE,41.98972985,-72.12836422
,408,d,9363,,PIST,178.8,87.6,1.4,LI,1.3,M,,FALSE,41.98970759,-72.1286054
,107,d,9407,,VACO,152,20.6,1.4,LI,1.3,M,High bush blueberry,TRUE,41.98915606,-72.12906553
,409,d,9450,,PIST,190.6,84.4,1.4,LI,1.3,M,,FALSE,41.98966082,-72.12847152
,107,c,9489,,BELE,157,30.8,1.4,LI,1.3,M,,FALSE,41.98923859,-72.12898452
,107,c,9490,,BELE,154.8,38.9,1.4,LI,1.3,M,,FALSE,41.98931376,-72.12899372
,107,d,9501,,PIST,156,25.7,1.4,LI,1.3,M,,FALSE,41.98919498,-72.12900715
,107,c,9571,,BELE,159.3,36.7,1.4,LI,1.3,M,,FALSE,41.98928725,-72.12894472
,107,d,9682,,BELE,154.4,25.8,1.4,LI,1.3,M,,TRUE,41.98919836,-72.12902601
,107,d,9735,,BELE,151.9,20.8,1.4,LI,1.3,M,,FALSE,41.98915799,-72.12906631
,107,a,9795,,BELE,144.7,26.3,1.4,LI,1.3,M,,FALSE,41.98921794,-72.12914054
,107,c,9833,,BELE,155.5,35.1,1.4,LI,1.3,M,,FALSE,41.98927901,-72.12899336
