section_id,quadrat,sub_quadrat,tag,stem_tag,species_code,x_m,y_m,dbh_mm,status,pom,codes,notes,secondary,latitude,longitude
NA,409,b,8051,NA,PIST,189.3,93.6,1.1,LI,NA,M,NA,FALSE,41.98974433,-72.12846768
NA,705,b,8059,NA,KALA,105.3,152.1,1.3,LI,1.3,M,NA,FALSE,41.99039363,-72.12934568
NA,408,d,8060,NA,PIST,178.8,82,2.2,LI,1.3,M,NA,FALSE,41.98965799,-72.12861717
NA,805,b,8061,NA,KALA,100.4,176.8,1.7,LI,1.3,M,NA,FALSE,41.99062004,-72.12935216
NA,805,b,8062,NA,KALA,119.6,179.5,2.1,LI,1.3,M,NA,FALSE,41.99061397,-72.1291177
NA,409,b,8063,NA,PIST,188,94.2,1.3,LI,NA,M,NA,FALSE,41.98975167,-72.12848191
NA,805,d,8064,NA,KALA,110.1,160.1,1.3,LI,1.3,M,NA,FALSE,41.99045699,-72.12927167
NA,805,b,8065,NA,KALA,104.3,178.9,1.3,LI,1.3,M,NA,FALSE,41.99063255,-72.12930128
NA,805,b,8066,NA,KALA,100.9,170.8,1.9,LI,1.3,M,NA,FALSE,41.99056612,-72.12935881
NA,705,c,8067,NA,KALA,111.4,157.8,2,LI,1.3,M,NA,TRUE,41.99043459,-72.12926101
NA,409,b,8068,NA,PIST,184.4,92.3,1.6,LI,NA,M,NA,FALSE,41.98974047,-72.1285288
NA,805,b,8069,NA,KALA,104.7,177.8,3.1,LI,1.3,M,NA,TRUE,41.99062218,-72.12929882
NA,705,b,8070,NA,KALA,109.3,156.5,1.3,LI,1.3,M,NA,FALSE,41.99042636,-72.12928877
NA,805,b,8073,NA,KALA,104,170.7,1.2,LI,1.3,M,NA,FALSE,41.9905604,-72.12932208
NA,705,a,8074,NA,KALA,108.4,148.4,1.4,LI,1.3,M,NA,FALSE,41.99035602,-72.12931651
NA,705,a,8075,NA,KALA,108.9,147.8,1.9,LI,1.3,M,NA,TRUE,41.99034993,-72.12931182
NA,705,c,8076,NA,PIST,112.1,151.3,1,LI,1.3,M,NA,FALSE,41.99037593,-72.12926633
NA,705,b,8077,NA,KALA,108.2,153.5,1.6,LI,1.3,M,NA,FALSE,41.9904015,-72.12930818
NA,705,d,8078,NA,KALA,110.1,145,1,LI,1.3,M,NA,FALSE,41.99032326,-72.1293034
NA,705,c,8079,NA,KALA,115.2,157.9,1.5,LI,1.3,M,NA,FALSE,41.99042954,-72.12921552
NA,705,c,8080,NA,KALA,110.2,159,1.4,LI,1.3,M,NA,FALSE,41.99044709,-72.12927279
NA,409,a,8084,NA,PIST,185.5,86.4,2.1,LI,NA,M,NA,FALSE,41.9896865,-72.12852809
NA,409,a,8086,NA,PIST,181.7,86.5,2.6,LI,1.3,M,NA,FALSE,41.98969332,-72.12857316
NA,408,d,8087,NA,PIST,177.8,82.1,2.2,LI,1.3,M,NA,FALSE,41.98966044,-72.12862888
NA,805,b,8088,NA,KALA,106.2,174.1,1.1,LI,1.3,M,NA,FALSE,41.99058707,-72.12928872
NA,705,b,8089,NA,KALA,102.1,152.5,1.4,LI,1.3,M,NA,TRUE,41.99040217,-72.12938297
NA,505,b,8090,NA,KALA,105.1,111.3,1,LI,1.3,M,NA,FALSE,41.9900326,-72.12943379
NA,107,b,8091,NA,PIST,147.5,33.8,3.7,LI,1.3,M,NA,FALSE,41.98927999,-72.12909142
NA,107,c,8092,NA,BELE,155.1,39.9,1,LI,1.3,M,NA,FALSE,41.98932215,-72.12898804
NA,409,a,8093,NA,PIST,187.6,84,1.1,LI,1.3,M,NA,FALSE,41.98966196,-72.12850811
NA,705,a,8094,NA,KALA,105.1,141.3,3.1,LI,1.3,M,NA,FALSE,41.9902983,-72.12937075
NA,107,c,8096,NA,BELE,155.5,35.8,1.2,LI,1.3,M,NA,FALSE,41.98928521,-72.12899189
NA,107,a,8097,NA,BELE,142.3,20.1,1.7,LI,1.3,M,NA,FALSE,41.98916678,-72.12918217
NA,409,a,8098,NA,PIST,186.5,84.4,1.1,LI,1.3,M,NA,FALSE,41.98966722,-72.12852038
NA,705,a,8100,NA,TSCA,101.7,142.8,1,LI,1.3,M,NA,FALSE,41.99031689,-72.12940812
NA,705,c,8101,NA,PIST,115.4,155.1,1.1,LI,1.3,M,NA,FALSE,41.99040443,-72.12921902
NA,805,b,8102,NA,KALA,103.4,170.3,1.8,LI,1.3,M,NA,FALSE,41.99055779,-72.12933007
NA,409,b,8103,NA,PIST,183.9,90.1,3.5,LI,NA,M,NA,FALSE,41.98972177,-72.12853938
NA,505,c,8104,NA,KALA,112.2,117.5,2.3,LI,NA,M,NA,FALSE,41.99007642,-72.12933616
NA,705,a,8105,NA,KALA,106.3,142.8,2.3,LI,1.3,M,NA,FALSE,41.99030971,-72.1293533
NA,408,a,8106,NA,PIST,169.6,82.6,1,LI,1.3,M,NA,FALSE,41.98967768,-72.12872553
NA,705,a,8107,NA,KALA,105.4,147.6,1,LI,1.3,M,NA,FALSE,41.99035362,-72.12935394
NA,705,d,8108,NA,KALA,113.4,149.9,1.6,LI,1.3,M,NA,FALSE,41.9903615,-72.12925378
NA,409,a,8111,NA,PIST,186.9,83.9,1.9,LI,1.3,M,NA,FALSE,41.98966217,-72.12851666
NA,805,b,8112,NA,KALA,106.7,179,1.5,LI,1.3,M,NA,FALSE,41.99062969,-72.12927247
NA,409,b,8114,NA,PIST,186.1,92.5,1.5,LI,NA,M,NA,FALSE,41.98973958,-72.12850812
NA,705,a,8115,NA,KALA,102.5,148.2,1.7,LI,1.3,M,NA,FALSE,41.99036347,-72.12938724
NA,409,a,8116,NA,PIST,186.6,81.2,1.2,LI,NA,M,NA,FALSE,41.98963873,-72.12852591
NA,409,a,8117,NA,PIST,187.7,86.8,1.5,LI,NA,M,NA,FALSE,41.9896866,-72.12850103
NA,705,c,8120,NA,KALA,110.1,154.4,1.7,LI,1.3,M,NA,FALSE,41.99040651,-72.12928365
NA,409,a,8121,NA,PIST,188.8,87.4,1.7,LI,NA,M,NA,FALSE,41.9896902,-72.12848667
NA,705,b,8122,NA,KALA,109.2,152.9,1.6,LI,1.3,M,NA,FALSE,41.99039463,-72.12929752
NA,705,b,8123,NA,KALA,109.4,156.5,2.3,LI,1.3,M,NA,FALSE,41.9904262,-72.12928758
NA,704,d,8124,NA,KALA,98.3,149.1,3,LI,NA,NA,NA,TRUE,41.990378,-72.12943539
NA,409,a,8125,NA,PIST,187.9,84.9,1.1,LI,1.3,M,NA,FALSE,41.98966946,-72.12850264
NA,705,c,8126,NA,KALA,115.1,157.9,1.6,LI,1.3,M,NA,TRUE,41.9904297,-72.12921671
NA,409,a,8127,NA,PIST,189.2,86.1,1.5,LI,NA,M,NA,FALSE,41.98967806,-72.12848463
NA,505,c,8129,NA,KALA,113.2,116.9,1.1,LI,NA,NA,NA,FALSE,41.99006954,-72.12932551
NA,107,c,8130,NA,PIST,155,32,2,LI,1.3,M,NA,FALSE,41.98925234,-72.12900583
NA,705,d,8131,NA,KALA,112.5,147.2,2.5,LI,1.3,M,NA,TRUE,41.99033899,-72.12927018
NA,705,b,8133,NA,KALA,108,152.7,1.4,LI,1.3,M,NA,TRUE,41.99039473,-72.12931224
NA,409,b,8134,NA,PIST,185.4,93.6,1,LI,NA,M,NA,FALSE,41.98975042,-72.12851415
NA,805,b,8135,NA,KALA,102,172.7,2.6,LI,1.3,M,NA,FALSE,41.99058123,-72.12934171
NA,805,b,8137,NA,KALA,102.4,170.7,2.3,LI,1.3,M,NA,FALSE,41.9905629,-72.12934115
NA,805,b,8139,NA,KALA,107.5,178.5,2.2,LI,1.3,M,NA,FALSE,41.99062401,-72.12926399
NA,409,b,8141,NA,PIST,188.2,96.5,2.1,LI,NA,M,NA,FALSE,41.98977173,-72.12847469
NA,705,a,8142,NA,KALA,100.2,147.6,1.1,LI,1.3,M,NA,FALSE,41.99036174,-72.1294159
NA,805,b,8144,NA,KALA,102.8,171,3,LI,1.3,M,NA,FALSE,41.99056493,-72.12933575
NA,107,b,8145,NA,PIST,147.1,39,7.7,LI,1.3,M,NA,FALSE,41.98932667,-72.12908526
NA,805,b,8147,NA,KALA,103.9,171.3,2.7,LI,1.3,M,NA,FALSE,41.99056587,-72.12932201
NA,705,a,8150,NA,KALA,105.7,147.3,1.3,LI,1.3,M,NA,FALSE,41.9903505,-72.129351
NA,409,a,8151,NA,PIST,187.7,82.8,1,LI,NA,M,NA,FALSE,41.98965118,-72.12850944
NA,605,b,8153,NA,KALA,107.7,136.8,2,LI,1.3,M,NA,FALSE,41.99025438,-72.12934923
NA,409,b,8154,NA,PIST,189.4,92.9,2.4,LI,NA,M,NA,FALSE,41.98973797,-72.12846796
NA,705,b,8156,NA,KALA,107,156.2,1.5,LI,1.3,M,NA,FALSE,41.99042729,-72.1293168
NA,705,d,8158,NA,KALA,110.6,145.2,1.1,LI,1.3,M,NA,FALSE,41.99032425,-72.12929702
NA,705,b,8159,NA,KALA,109.7,157.9,2.1,LI,1.3,M,NA,FALSE,41.99043813,-72.12928106
NA,705,c,8160,NA,KALA,112,157.7,1.5,LI,1.3,M,NA,TRUE,41.99043277,-72.12925407
NA,805,b,8162,NA,KALA,101.8,179.2,1.5,LI,1.3,M,NA,FALSE,41.99063911,-72.12933044
NA,705,b,8163,NA,KALA,107.8,156.1,1.3,LI,1.3,M,NA,FALSE,41.99042516,-72.12930748
NA,705,b,8164,NA,KALA,119.1,154,1.2,LI,1.3,M,NA,FALSE,41.99038891,-72.12917725
NA,704,d,8166,NA,KALA,99.9,147.1,1.5,LI,NA,NA,NA,TRUE,41.99035778,-72.12942053
NA,805,b,8168,NA,KALA,102.7,171.1,2,LI,1.3,M,NA,TRUE,41.99056597,-72.12933673
NA,409,a,8169,NA,PIST,188.6,85.8,1.1,LI,1.3,M,NA,FALSE,41.98967634,-72.12849241
NA,705,c,8170,NA,KALA,112.2,159.1,1.8,LI,1.3,M,NA,FALSE,41.99044485,-72.12924875
NA,805,b,8171,NA,KALA,108.7,179.5,1.7,LI,1.3,M,NA,FALSE,41.99063099,-72.12924759
NA,408,d,8173,NA,PIST,179.7,81.3,1.4,LI,1.3,M,NA,FALSE,41.98965039,-72.12860792
NA,805,b,8174,NA,KALA,101.7,176.6,1.4,LI,1.3,M,NA,FALSE,41.99061624,-72.12933709
NA,705,c,8175,NA,KALA,110.1,156.9,1.4,LI,1.3,M,NA,TRUE,41.99042865,-72.12927839
NA,805,b,8178,NA,KALA,103.7,171,1.4,LI,1.3,M,NA,FALSE,41.99056352,-72.12932503
NA,805,b,8179,NA,KALA,100.9,173,1.7,LI,1.3,M,NA,TRUE,41.99058561,-72.12935419
NA,705,c,8181,NA,KALA,110.1,157.6,1.5,LI,1.3,M,NA,FALSE,41.99043485,-72.12927692
NA,705,a,8182,NA,KALA,103.7,141.7,2,LI,1.3,M,NA,FALSE,41.99030402,-72.1293866
NA,805,b,8183,NA,KALA,103,172.2,1.9,LI,1.3,M,NA,TRUE,41.99057524,-72.12933085
NA,409,a,8185,NA,PIST,188.9,84.5,2,LI,NA,M,NA,FALSE,41.98966436,-72.12849157
NA,409,a,8186,NA,PIST,183.2,87.8,2.2,LI,1.3,M,NA,FALSE,41.98970249,-72.12855255
NA,409,a,8187,NA,PIST,188.7,85.1,1.5,LI,NA,M,NA,FALSE,41.98966999,-72.12849269
NA,805,b,8188,NA,KALA,107.7,178.6,1.8,LI,1.3,M,NA,FALSE,41.99062458,-72.12926139
NA,409,a,8190,NA,PIST,186.3,86,2.3,LI,NA,M,NA,FALSE,41.98968171,-72.1285194
NA,705,d,8192,NA,KALA,114.4,149.4,1.5,LI,1.3,M,NA,FALSE,41.99035551,-72.12924292
NA,705,c,8193,NA,KALA,110.1,157.9,1.6,LI,1.3,M,NA,FALSE,41.99043751,-72.12927629
NA,408,c,8194,NA,PIST,176.9,99.5,2.5,LI,1.3,M,NA,FALSE,41.98981595,-72.12860304
NA,805,b,8195,NA,KALA,102.1,172,1.7,LI,1.3,M,NA,FALSE,41.99057488,-72.12934199
NA,705,b,8196,NA,KALA,102.4,151.8,2,LI,1.3,M,NA,TRUE,41.99039551,-72.12938086
NA,107,b,8197,NA,BELE,146.4,33.1,1,LI,1.3,M,NA,FALSE,41.98927551,-72.129106
NA,705,b,8199,NA,KALA,105.4,153.9,1.5,LI,1.3,M,NA,FALSE,41.99040942,-72.1293407
NA,805,b,8200,NA,KALA,107.5,178.5,1.5,LI,1.3,M,NA,FALSE,41.99062401,-72.12926399
NA,409,b,8201,NA,PIST,189.7,91,1.5,LI,NA,M,NA,FALSE,41.98972068,-72.12846838
NA,705,c,8202,NA,KALA,110.3,151.6,1.4,LI,1.3,M,NA,FALSE,41.9903814,-72.12928715
NA,409,d,8204,NA,PIST,192.6,86,1.3,LI,1.3,M,NA,FALSE,41.98967187,-72.12844433
NA,409,a,8206,NA,PIST,185.3,87.5,3.8,LI,NA,M,NA,FALSE,41.98969655,-72.12852816
NA,705,b,8207,NA,KALA,101.5,152.1,3,LI,1.3,M,NA,TRUE,41.99039957,-72.12939096
NA,705,a,8208,NA,KALA,109.7,148.5,1.7,LI,NA,NA,NA,FALSE,41.99035488,-72.12930081
NA,409,a,8210,NA,PIST,186.8,83.1,2.1,LI,NA,M,NA,FALSE,41.98965524,-72.12851953
NA,408,a,8211,NA,PIST,165.7,82.7,1,LI,1.3,M,NA,FALSE,41.98968465,-72.1287718
NA,805,b,8212,NA,KALA,103.9,170.4,1.7,LI,1.3,M,NA,TRUE,41.9905579,-72.1293239
NA,505,c,8215,NA,KALA,112,117,1.1,LI,NA,M,NA,FALSE,41.9900723,-72.1293396
NA,409,d,8217,NA,PIST,197.3,85,1,LI,1.3,M,NA,FALSE,41.98965567,-72.12839043
NA,605,b,8218,NA,KALA,104,139.8,2.4,LI,1.3,M,NA,TRUE,41.99028673,-72.12938701
NA,705,b,8218,NA,KALA,106.4,152.9,1.5,LI,1.3,M,NA,FALSE,41.990399,-72.12933089
NA,805,b,8219,NA,KALA,104.9,177.4,1.6,LI,1.3,M,NA,FALSE,41.99061833,-72.12929728
NA,409,b,8221,NA,PIST,185.4,92.5,2.6,LI,NA,M,NA,FALSE,41.98974068,-72.12851646
NA,705,a,8222,NA,KALA,100.1,142.8,2.5,LI,1.3,M,NA,FALSE,41.99031939,-72.12942718
NA,705,a,8223,NA,KALA,103.9,143.6,3.5,LI,1.3,M,NA,TRUE,41.99032054,-72.12938022
NA,705,a,8228,NA,KALA,106.7,147.3,1.2,LI,1.3,M,NA,TRUE,41.99034894,-72.12933908
NA,705,d,8228,NA,KALA,112.4,147.5,2.4,LI,1.3,M,NA,TRUE,41.9903418,-72.12927074
NA,705,a,8229,NA,KALA,102.9,148.2,1.5,LI,1.3,M,NA,FALSE,41.99036284,-72.12938247
NA,805,b,8230,NA,KALA,105.9,173.8,1.3,LI,1.3,M,NA,TRUE,41.99058488,-72.12929293
NA,805,b,8231,NA,KALA,101,176.6,2,LI,1.3,M,NA,FALSE,41.99061734,-72.12934543
NA,805,b,8233,NA,KALA,104,178.1,1.4,LI,1.3,M,NA,FALSE,41.99062593,-72.12930653
NA,705,b,8234,NA,KALA,109,153.7,1.9,LI,1.3,M,NA,TRUE,41.99040203,-72.12929823
NA,805,b,8235,NA,KALA,102,172.9,2.9,LI,1.3,M,NA,FALSE,41.990583,-72.12934129
NA,805,b,8236,NA,KALA,103.2,178.1,2.3,LI,1.3,M,NA,TRUE,41.99062718,-72.12931607
NA,408,a,8237,NA,PIST,166.6,80.2,1.4,LI,1.3,M,NA,FALSE,41.98966111,-72.12876632
NA,409,a,8238,NA,PIST,187.4,85.2,1.7,LI,1.3,M,NA,FALSE,41.9896729,-72.12850797
NA,409,a,8240,NA,PIST,188.2,86.4,1.8,LI,NA,M,NA,FALSE,41.98968228,-72.12849592
NA,505,c,8241,NA,KALA,112.3,117,1.7,LI,NA,M,NA,FALSE,41.99007184,-72.12933602
NA,409,b,8242,NA,PIST,184.1,91,1.7,LI,NA,M,NA,FALSE,41.98972942,-72.1285351
NA,409,a,8243,NA,PIST,186.2,81.8,1,LI,NA,M,NA,FALSE,41.98964466,-72.12852941
NA,409,a,8244,NA,PIST,188.2,87.3,1.3,LI,NA,M,NA,FALSE,41.98969025,-72.12849403
NA,409,a,8245,NA,PIST,185.7,86.5,2.3,LI,NA,M,NA,FALSE,41.98968707,-72.1285255
NA,409,b,8246,NA,PIST,186.7,95.8,1.8,LI,NA,M,NA,FALSE,41.98976787,-72.12849404
NA,409,a,8248,NA,PIST,187.9,85,1.9,LI,1.3,M,NA,FALSE,41.98967035,-72.12850243
NA,409,a,8249,NA,PIST,186.8,84.7,1.1,LI,1.3,M,NA,FALSE,41.98966941,-72.12851617
NA,409,a,8250,NA,PIST,183.1,84.4,1.7,LI,1.3,M,NA,FALSE,41.98967253,-72.12856089
NA,409,b,8251,NA,PIST,189.6,92.7,1.5,LI,NA,M,NA,FALSE,41.98973589,-72.128466
NA,409,a,8252,NA,PIST,189.3,86.9,1.4,LI,NA,M,NA,FALSE,41.98968499,-72.12848176
NA,705,a,8253,NA,KALA,106.5,147.3,1.2,LI,1.3,M,NA,FALSE,41.99034925,-72.12934146
NA,409,a,8255,NA,PIST,184.2,80.6,1.3,LI,1.3,M,NA,FALSE,41.98963716,-72.12855577
NA,409,d,8257,NA,PIST,199.4,86.2,1.2,LI,1.3,M,NA,FALSE,41.98966302,-72.12836288
NA,409,a,8258,NA,PIST,188.3,84.4,1.5,LI,NA,M,NA,FALSE,41.98966441,-72.12849893
NA,409,a,8259,NA,PIST,186.5,86.5,1.5,LI,NA,M,NA,FALSE,41.98968582,-72.12851596
NA,408,c,8262,NA,PIST,179.7,96.4,1.5,LI,1.3,M,NA,FALSE,41.98978412,-72.12857619
NA,409,a,8263,NA,PIST,188.8,86.1,1.5,LI,NA,M,NA,FALSE,41.98967869,-72.1284894
NA,704,d,8264,NA,KALA,99.7,148.7,1.5,LI,NA,M,NA,FALSE,41.99037227,-72.12941955
NA,409,a,8265,NA,PIST,186.8,86.7,2,LI,NA,M,NA,FALSE,41.98968712,-72.12851197
NA,505,b,8266,NA,KALA,104.7,113.4,1.2,LI,1.3,M,NA,FALSE,41.99005182,-72.12943415
NA,605,c,8267,NA,KALA,110.6,135.5,1.4,LI,1.3,M,NA,FALSE,41.99023834,-72.1293174
NA,409,b,8269,NA,PIST,187.3,93.7,3,LI,NA,M,NA,FALSE,41.98974834,-72.1284913
NA,505,b,8269,NA,KALA,109.6,114.8,1.1,LI,NA,M,NA,FALSE,41.99005657,-72.12937282
NA,805,b,8271,NA,KALA,106,170.5,1.7,LI,1.3,M,NA,FALSE,41.9905555,-72.12929867
NA,408,a,8272,NA,PIST,162.9,81.2,1.5,LI,1.3,M,NA,FALSE,41.98967574,-72.12880831
NA,704,d,8273,NA,KALA,99.8,147.5,1.3,LI,NA,M,NA,TRUE,41.99036148,-72.12942088
NA,805,b,8276,NA,KALA,100.8,171.4,1.6,LI,1.3,M,NA,FALSE,41.99057159,-72.12935874
NA,409,b,8279,NA,PIST,187.4,96.3,1.5,LI,NA,M,NA,FALSE,41.98977121,-72.12848465
NA,705,a,8280,NA,KALA,109.1,148.1,1.4,LI,1.3,M,NA,FALSE,41.99035227,-72.1293088
NA,805,b,8283,NA,KALA,101.2,179.2,1.3,LI,1.3,M,NA,FALSE,41.99064005,-72.12933759
NA,805,b,8284,NA,KALA,107.6,178.4,1.5,LI,1.3,M,NA,FALSE,41.99062297,-72.12926301
NA,409,b,8287,NA,PIST,182.8,90.9,3.5,LI,NA,M,NA,FALSE,41.98973057,-72.12855081
NA,409,a,8289,NA,PIST,186.8,87.5,3.5,LI,NA,M,NA,FALSE,41.98969421,-72.12851029
NA,705,a,8290,NA,KALA,100.7,141.6,2.5,LI,1.3,M,NA,FALSE,41.99030782,-72.12942255
NA,409,a,8291,NA,PIST,187.3,82.2,1.4,LI,NA,M,NA,FALSE,41.98964649,-72.12851547
NA,409,b,8292,NA,PIST,186.8,96.3,2,LI,NA,M,NA,FALSE,41.98977215,-72.12849179
NA,705,c,8293,NA,KALA,114.3,159.1,1,LI,1.3,M,NA,FALSE,41.99044157,-72.12922372
NA,605,b,8294,NA,KALA,105.7,136.3,3,LI,1.3,M,NA,FALSE,41.99025308,-72.12937411
NA,805,b,8295,NA,KALA,104.6,178.7,1,LI,1.3,M,NA,TRUE,41.99063031,-72.12929812
NA,705,c,8296,NA,KALA,110.3,151.7,1.1,LI,1.3,M,NA,FALSE,41.99038228,-72.12928694
NA,705,c,8297,NA,KALA,110.7,159.9,3,LI,1.3,M,NA,TRUE,41.99045428,-72.12926494
NA,805,b,8299,NA,KALA,101,171.9,1.7,LI,1.3,M,NA,FALSE,41.99057571,-72.12935531
NA,805,b,8300,NA,KALA,108.8,178.5,1.2,LI,1.3,M,NA,FALSE,41.99062198,-72.1292485
NA,705,c,8301,NA,KALA,114.3,155.8,1.9,LI,1.3,M,NA,FALSE,41.99041235,-72.12923066
NA,408,d,8302,NA,PIST,178.3,83.2,2.3,LI,1.3,M,NA,FALSE,41.9896694,-72.12862061
NA,705,d,8303,NA,KALA,113.3,149.8,1.5,LI,1.3,M,NA,FALSE,41.99036077,-72.12925518
NA,705,c,8304,NA,KALA,113.8,150.6,1.7,LI,1.3,M,NA,FALSE,41.99036707,-72.12924754
NA,705,c,8305,NA,KALA,113.9,150.9,1.6,LI,1.3,M,NA,TRUE,41.99036957,-72.12924572
NA,705,a,8307,NA,KALA,104.2,144,3.5,LI,1.3,M,NA,FALSE,41.99032361,-72.1293758
NA,705,c,8309,NA,KALA,116.2,153.5,1,LI,1.3,M,NA,FALSE,41.99038901,-72.12921285
NA,409,a,8311,NA,PIST,187.8,85.1,1.1,LI,1.3,M,NA,FALSE,41.98967139,-72.12850341
NA,409,b,8312,NA,PIST,191.2,90.5,1.2,LI,NA,M,NA,FALSE,41.98971391,-72.12845155
NA,409,b,8315,NA,PIST,186.6,93.5,2,LI,NA,M,NA,FALSE,41.98974766,-72.12850006
NA,409,b,8317,NA,PIST,187.3,98.8,1.5,LI,NA,M,NA,FALSE,41.98979351,-72.12848058
NA,605,b,8319,NA,KALA,104.5,138,2.7,LI,1.3,M,NA,FALSE,41.99027001,-72.12938484
NA,409,a,8320,NA,PIST,187.9,84.6,1.2,LI,1.3,M,NA,FALSE,41.98966681,-72.12850327
NA,605,b,8321,NA,KALA,102.4,139.9,2.2,LI,1.3,M,NA,FALSE,41.99029011,-72.12940587
NA,408,a,8322,NA,PIST,162.9,83.4,1,LI,1.3,M,NA,FALSE,41.98969523,-72.12880369
NA,409,a,8325,NA,PIST,181.8,87.7,1.8,LI,1.3,M,NA,FALSE,41.98970379,-72.12856945
NA,705,a,8326,NA,KALA,102.8,142,1.9,LI,1.3,M,NA,TRUE,41.99030809,-72.12939669
NA,705,a,8327,NA,TSCA,102.9,147.8,1.4,LI,1.3,M,NA,FALSE,41.9903593,-72.12938331
NA,505,b,8328,NA,KALA,104.2,113.5,1,LI,1.3,M,NA,FALSE,41.99005349,-72.12943989
NA,705,a,8329,NA,KALA,101.3,140.9,2.4,LI,1.3,M,NA,FALSE,41.99030069,-72.12941688
NA,409,a,8330,NA,PIST,187.1,83.8,1.9,LI,1.3,M,NA,FALSE,41.98966097,-72.12851449
NA,705,d,8332,NA,KALA,115.1,149.7,1.5,LI,1.3,M,NA,FALSE,41.99035707,-72.12923394
NA,705,c,8333,NA,KALA,115.2,158,1.4,LI,1.3,M,NA,FALSE,41.99043043,-72.12921531
NA,408,d,8334,NA,PIST,173.4,80.4,1.3,LI,1.3,M,NA,FALSE,41.98965226,-72.12868488
NA,409,d,8338,NA,PIST,190.5,88.7,1.4,LI,1.3,M,NA,FALSE,41.98969906,-72.12846368
NA,408,d,8339,NA,PIST,175.3,81,2,LI,1.3,M,NA,FALSE,41.9896546,-72.12866098
NA,705,a,8342,NA,KALA,109.4,141.5,1.5,LI,1.3,M,NA,FALSE,41.99029335,-72.1293191
NA,705,d,8343,NA,KALA,114.6,149.5,1.7,LI,1.3,M,NA,TRUE,41.99035608,-72.12924032
NA,107,c,8344,NA,BELE,159.3,37.5,1.2,LI,1.3,M,NA,FALSE,41.98929433,-72.12894304
NA,409,a,8345,NA,PIST,187,84.8,1.2,LI,1.3,M,NA,FALSE,41.98966998,-72.12851358
NA,107,c,8346,NA,BELE,158,36.9,1.2,LI,1.3,M,NA,FALSE,41.98929105,-72.12895979
NA,705,b,8347,NA,KALA,108,151.1,1.9,LI,1.3,M,NA,FALSE,41.99038056,-72.12931561
NA,107,c,8349,NA,BELE,159.9,37.8,1.5,LI,1.3,M,NA,FALSE,41.98929605,-72.12893526
NA,409,a,8350,NA,PIST,181.8,87.3,1.4,LI,1.3,M,NA,FALSE,41.98970025,-72.12857029
NA,409,a,8351,NA,PIST,189.7,86.6,1,LI,NA,M,NA,FALSE,41.98968171,-72.12847762
NA,705,a,8354,NA,KALA,102.2,140.6,3.2,LI,1.3,M,NA,FALSE,41.99029663,-72.12940678
NA,705,c,8355,NA,KALA,113.1,152.1,1.4,LI,1.3,M,NA,FALSE,41.99038145,-72.12925273
NA,705,a,8356,NA,KALA,106.7,141.3,3.2,LI,1.3,M,NA,TRUE,41.9902958,-72.12935169
NA,107,b,8357,NA,BELE,147.6,36.9,2,LI,1.3,M,NA,FALSE,41.98930729,-72.12908371
NA,705,c,8358,NA,KALA,115.4,155.4,2.7,LI,1.3,M,NA,TRUE,41.99040709,-72.12921839
NA,408,a,8360,NA,PIST,165.4,82.9,1.9,LI,1.3,M,NA,FALSE,41.98968689,-72.12877495
NA,705,a,8361,NA,KALA,101.8,141.8,1,LI,1.3,M,NA,FALSE,41.99030788,-72.12940903
NA,505,b,8363,NA,KALA,104.1,110.4,1.6,LI,1.3,M,NA,TRUE,41.99002619,-72.1294476
NA,107,c,8364,NA,BELE,153.4,38.7,1.1,LI,1.3,M,NA,FALSE,41.98931418,-72.12901082
NA,408,a,8365,NA,PIST,160.3,81.4,1.9,LI,1.3,M,NA,FALSE,41.98968157,-72.12883887
NA,408,c,8366,NA,PIST,179.6,96.7,1.7,LI,1.3,M,NA,FALSE,41.98978693,-72.12857675
NA,705,a,8368,NA,KALA,102.8,147.9,1.4,LI,1.3,M,NA,FALSE,41.99036034,-72.12938429
NA,705,d,8369,NA,KALA,112.8,145.1,1.8,LI,1.3,M,NA,TRUE,41.99031992,-72.12927102
NA,408,d,8372,NA,PIST,179.1,82.6,2.6,LI,1.3,M,NA,FALSE,41.98966284,-72.12861234
NA,408,c,8376,NA,PIST,178,99.9,4.1,LI,1.3,M,NA,FALSE,41.98981777,-72.12858909
NA,408,d,8379,NA,PIST,178.1,83.1,2.6,LI,1.3,M,NA,FALSE,41.98966883,-72.1286232
NA,409,b,8383,NA,PIST,184.8,91.4,2.5,LI,NA,M,NA,FALSE,41.98973187,-72.12852592
NA,505,c,8384,NA,KALA,110.1,114,1.7,LI,NA,M,NA,FALSE,41.9900487,-72.12936854
NA,408,d,8385,NA,PIST,175.9,80.1,1.6,LI,1.3,M,NA,FALSE,41.9896457,-72.12865572
NA,705,c,8386,NA,KALA,111.7,158.1,1.2,LI,1.3,M,NA,FALSE,41.99043678,-72.12925681
NA,107,c,8392,NA,BELE,157.9,31.2,4.7,LI,1.3,M,NA,TRUE,41.98924072,-72.12897296
NA,409,a,8396,NA,PIST,187.5,84.9,1.1,LI,1.3,M,NA,FALSE,41.98967009,-72.12850741
NA,107,c,8398,NA,PIST,154.6,30.2,3.9,LI,1.3,M,NA,FALSE,41.98923702,-72.12901438
NA,409,b,8400,NA,PIST,182.4,90.2,2.3,LI,NA,M,NA,FALSE,41.98972499,-72.12855704
