"plate_identifier","Inner.Core.Sample.ID","Sample.Mass.Added.to.Tube..mg.","Date.Weighed","Name.of.Weigher","Notes","Sample.Archived","Sample.Notes","Extraction.Plate.ID","Plate.Well.No.","Plate.Position","Blank.Well.","Sample.Added.to.Extraction.Plate","Name.of.Person.Adding.to.Plate","Date.Plate.Extracted","species","material","core_type","lab_id","Well","Sample.description.1","Sample.description.2","Sample.description.3","Sample.description.4","Target","Conc.copies.µL.","Molecular.Weight.pg.µL.","Status","Status.Reason","Experiment","SampleType","TargetType","Supermix","DyeName.s.","Copies.20µLWell","TotalConfMax","TotalConfMin","PoissonConfMax","PoissonConfMin","Accepted.Droplets","Positives","Negatives","analysis_type"
"3C8","BELE_BB7
Wood_Outer
Lab ID: 59a",102.6,"7/25/2022","Qespi","","x","","Plate 3",59,"C8","","8/8/2022","Cade","8/8/2022","BELE","Wood","Outer","59a","C8","Plate 3","",NA,NA,"mcra","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.197379559278488,0,17859,0,17859,"strict"
"3C8","BELE_BB7
Wood_Outer
Lab ID: 59a",102.6,"7/25/2022","Qespi","","x","","Plate 3",59,"C8","","8/8/2022","Cade","8/8/2022","BELE","Wood","Outer","59a","C8","Plate 3","",NA,NA,"mmox","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.237170234322548,0,14863,0,14863,"strict"
"3C8","BELE_BB7
Wood_Outer
Lab ID: 59a",102.6,"7/25/2022","Qespi","","x","","Plate 3",59,"C8","","8/8/2022","Cade","8/8/2022","BELE","Wood","Outer","59a","C8","Plate 3",NA,NA,NA,"mcra_probe","0.0681005269289017",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",1.36201047897339,NA,NA,0.325283646583557,0.00286014261655509,17276,1,17275,"loose"
"3C8","BELE_BB7
Wood_Outer
Lab ID: 59a",102.6,"7/25/2022","Qespi","","x","","Plate 3",59,"C8","","8/8/2022","Cade","8/8/2022","BELE","Wood","Outer","59a","C8","Plate 3",NA,NA,NA,"pmoa","0.445615947246552",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",8.91231918334961,NA,NA,0.968538582324982,0.156659319996834,13203,5,13198,"loose"
"3C8","BELE_BB7
Wood_Outer
Lab ID: 59a",102.6,"7/25/2022","Qespi","","x","","Plate 3",59,"C8","","8/8/2022","Cade","8/8/2022","BELE","Wood","Outer","59a","C8","Plate 3",NA,NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.204040959477425,0,17276,0,17276,"strict"
"3C8","BELE_BB7
Wood_Outer
Lab ID: 59a",102.6,"7/25/2022","Qespi","","x","","Plate 3",59,"C8","","8/8/2022","Cade","8/8/2022","BELE","Wood","Outer","59a","C8","Plate 3","",NA,NA,"mcra","0.52712208032608",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",10.542441368103,NA,NA,0.987163186073303,0.238625273108482,17859,8,17851,"loose"
"3C9","BEPA_PB2
Wood_Outer
Lab ID: 67a",104.8,"7/26/2022","Qespi","","x","","Plate 3",67,"C9","","8/8/2022","Cade","8/8/2022","BEPA","Wood","Outer","67a","C9","Plate 3",NA,NA,NA,"pmoa","0.453418761491776",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",9.06837558746338,NA,NA,0.926974534988403,0.177568197250366,15571,6,15565,"strict"
"3C9","BEPA_PB2
Wood_Outer
Lab ID: 67a",104.8,"7/26/2022","Qespi","","x","","Plate 3",67,"C9","","8/8/2022","Cade","8/8/2022","BEPA","Wood","Outer","67a","C9","Plate 3","",NA,NA,"mmox","0.775371193885803",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",15.5074234008789,NA,NA,1.36608159542084,0.385993421077728,15178,10,15168,"loose"
"3C9","BEPA_PB2
Wood_Outer
Lab ID: 67a",104.8,"7/26/2022","Qespi","","x","","Plate 3",67,"C9","","8/8/2022","Cade","8/8/2022","BEPA","Wood","Outer","67a","C9","Plate 3",NA,NA,NA,"mcra_probe","0.061247393488884",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",1.22494792938232,NA,NA,0.292546331882477,0.00257232645526528,19209,1,19208,"strict"
"3C9","BEPA_PB2
Wood_Outer
Lab ID: 67a",104.8,"7/26/2022","Qespi","","x","","Plate 3",67,"C9","","8/8/2022","Cade","8/8/2022","BEPA","Wood","Outer","67a","C9","Plate 3","",NA,NA,"mcra","0.142223238945007",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",2.84446477890015,NA,NA,0.455601692199707,0.0215457156300545,16545,2,16543,"strict"
"3C9","BEPA_PB2
Wood_Outer
Lab ID: 67a",104.8,"7/26/2022","Qespi","","x","","Plate 3",67,"C9","","8/8/2022","Cade","8/8/2022","BEPA","Wood","Outer","67a","C9","Plate 3",NA,NA,NA,"pmoa","3.02609801292419",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",60.5219612121582,NA,NA,4.06743717193604,2.18020081520081,15571,40,15531,"loose"
"3C9","BEPA_PB2
Wood_Outer
Lab ID: 67a",104.8,"7/26/2022","Qespi","","x","","Plate 3",67,"C9","","8/8/2022","Cade","8/8/2022","BEPA","Wood","Outer","67a","C9","Plate 3",NA,NA,NA,"mcra_probe","0.428798735141754",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",8.5759744644165,NA,NA,0.835199117660522,0.18215911090374,19209,7,19202,"loose"
"3C9","BEPA_PB2
Wood_Outer
Lab ID: 67a",104.8,"7/26/2022","Qespi","","x","","Plate 3",67,"C9","","8/8/2022","Cade","8/8/2022","BEPA","Wood","Outer","67a","C9","Plate 3","",NA,NA,"mmox","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.232247591018677,0,15178,0,15178,"strict"
"3C9","BEPA_PB2
Wood_Outer
Lab ID: 67a",104.8,"7/26/2022","Qespi","","x","","Plate 3",67,"C9","","8/8/2022","Cade","8/8/2022","BEPA","Wood","Outer","67a","C9","Plate 3","",NA,NA,"mcra","0.355590313673019",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",7.11180639266968,NA,NA,0.772834777832031,0.125013306736946,16545,5,16540,"loose"
"3D1","ACRU_RM2
Wood_Outer
Lab ID: 4a",100.9,"7/25/2022","Qespi","","x","","Plate 3",4,"D1","","8/8/2022","Cade","8/8/2022","ACRU","Wood","Outer","4a","D1","Plate 3","",NA,NA,"mcra","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.191149726510048,0,18441,0,18441,"strict"
"3D1","ACRU_RM2
Wood_Outer
Lab ID: 4a",100.9,"7/25/2022","Qespi","","x","","Plate 3",4,"D1","","8/8/2022","Cade","8/8/2022","ACRU","Wood","Outer","4a","D1","Plate 3","",NA,NA,"mcra","0.255213528871536",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",5.10427045822144,NA,NA,0.601818323135376,0.0770048499107361,18441,4,18437,"loose"
"3D1","ACRU_RM2
Wood_Outer
Lab ID: 4a",100.9,"7/25/2022","Qespi","","x","","Plate 3",4,"D1","","8/8/2022","Cade","8/8/2022","ACRU","Wood","Outer","4a","D1","Plate 3",NA,NA,NA,"mcra_probe","0.97097909450531",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",19.4195823669434,NA,NA,1.5526556968689,0.556790828704834,18182,15,18167,"loose"
"3D1","ACRU_RM2
Wood_Outer
Lab ID: 4a",100.9,"7/25/2022","Qespi","","x","","Plate 3",4,"D1","","8/8/2022","Cade","8/8/2022","ACRU","Wood","Outer","4a","D1","Plate 3","",NA,NA,"mmox","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.222709104418755,0,15828,0,15828,"strict"
"3D1","ACRU_RM2
Wood_Outer
Lab ID: 4a",100.9,"7/25/2022","Qespi","","x","","Plate 3",4,"D1","","8/8/2022","Cade","8/8/2022","ACRU","Wood","Outer","4a","D1","Plate 3",NA,NA,NA,"mcra_probe","0.258849412202835",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",5.17698812484741,NA,NA,0.610393404960632,0.0781018137931824,18182,4,18178,"strict"
"3D1","ACRU_RM2
Wood_Outer
Lab ID: 4a",100.9,"7/25/2022","Qespi","","x","","Plate 3",4,"D1","","8/8/2022","Cade","8/8/2022","ACRU","Wood","Outer","4a","D1","Plate 3",NA,NA,NA,"pmoa","29.5452823638916",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",590.905639648438,NA,NA,32.5971450805664,26.501314163208,14556,361,14195,"loose"
"3D1","ACRU_RM2
Wood_Outer
Lab ID: 4a",100.9,"7/25/2022","Qespi","","x","","Plate 3",4,"D1","","8/8/2022","Cade","8/8/2022","ACRU","Wood","Outer","4a","D1","Plate 3","",NA,NA,"mmox","0.669146239757538",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",13.3829250335693,NA,NA,1.21247553825378,0.319060921669006,15828,9,15819,"loose"
"3D1","ACRU_RM2
Wood_Outer
Lab ID: 4a",100.9,"7/25/2022","Qespi","","x","","Plate 3",4,"D1","","8/8/2022","Cade","8/8/2022","ACRU","Wood","Outer","4a","D1","Plate 3",NA,NA,NA,"pmoa","0.727638781070709",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",14.5527753829956,NA,NA,1.31848907470703,0.346946686506271,14556,9,14547,"strict"
"3D10","FAGR_AB2
Wood_Outer
Lab ID: 76a",102.3,"7/20/2022","Qespi","","x","","Plate 3",76,"D10","","8/8/2022","Cade","8/8/2022","FAGR","Wood","Outer","76a","D10","Plate 3",NA,NA,NA,"pmoa","0.913441121578217",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",18.2688217163086,NA,NA,1.5708099603653,0.471579194068909,14173,11,14162,"loose"
"3D10","FAGR_AB2
Wood_Outer
Lab ID: 76a",102.3,"7/20/2022","Qespi","","x","","Plate 3",76,"D10","","8/8/2022","Cade","8/8/2022","FAGR","Wood","Outer","76a","D10","Plate 3","",NA,NA,"mcra","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.192801758646965,0,18283,0,18283,"strict"
"3D10","FAGR_AB2
Wood_Outer
Lab ID: 76a",102.3,"7/20/2022","Qespi","","x","","Plate 3",76,"D10","","8/8/2022","Cade","8/8/2022","FAGR","Wood","Outer","76a","D10","Plate 3",NA,NA,NA,"pmoa","0.249049991369247",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",4.98099994659424,NA,NA,0.660180807113647,0.0591030903160572,14173,3,14170,"strict"
"3D10","FAGR_AB2
Wood_Outer
Lab ID: 76a",102.3,"7/20/2022","Qespi","","x","","Plate 3",76,"D10","","8/8/2022","Cade","8/8/2022","FAGR","Wood","Outer","76a","D10","Plate 3",NA,NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.185077354311943,0,19046,0,19046,"loose"
"3D10","FAGR_AB2
Wood_Outer
Lab ID: 76a",102.3,"7/20/2022","Qespi","","x","","Plate 3",76,"D10","","8/8/2022","Cade","8/8/2022","FAGR","Wood","Outer","76a","D10","Plate 3","",NA,NA,"mmox","0.961496114730835",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",19.229923248291,NA,NA,1.6184093952179,0.512299537658691,14689,12,14677,"loose"
"3D10","FAGR_AB2
Wood_Outer
Lab ID: 76a",102.3,"7/20/2022","Qespi","","x","","Plate 3",76,"D10","","8/8/2022","Cade","8/8/2022","FAGR","Wood","Outer","76a","D10","Plate 3",NA,NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.185077354311943,0,19046,0,19046,"strict"
"3D10","FAGR_AB2
Wood_Outer
Lab ID: 76a",102.3,"7/20/2022","Qespi","","x","","Plate 3",76,"D10","","8/8/2022","Cade","8/8/2022","FAGR","Wood","Outer","76a","D10","Plate 3","",NA,NA,"mcra","0.514894962310791",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",10.2978992462158,NA,NA,0.964260578155518,0.233090773224831,18283,8,18275,"loose"
"3D10","FAGR_AB2
Wood_Outer
Lab ID: 76a",102.3,"7/20/2022","Qespi","","x","","Plate 3",76,"D10","","8/8/2022","Cade","8/8/2022","FAGR","Wood","Outer","76a","D10","Plate 3","",NA,NA,"mmox","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.239979952573776,0,14689,0,14689,"strict"
"3D11","FAGR_AB6'
Wood_Outer
Lab ID: 84a",101,"7/20/2022","Qespi","","x","","Plate 3",84,"D11","","8/8/2022","Cade","8/8/2022","FAGR","Wood","Outer","84a","D11","Plate 3",NA,NA,NA,"pmoa","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.214835911989212,0,16408,0,16408,"strict"
"3D11","FAGR_AB6'
Wood_Outer
Lab ID: 84a",101,"7/20/2022","Qespi","","x","","Plate 3",84,"D11","","8/8/2022","Cade","8/8/2022","FAGR","Wood","Outer","84a","D11","Plate 3","",NA,NA,"mmox","3.03260207176208",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",60.652042388916,NA,NA,4.1744384765625,2.12128639221191,13207,34,13173,"loose"
"3D11","FAGR_AB6'
Wood_Outer
Lab ID: 84a",101,"7/20/2022","Qespi","","x","","Plate 3",84,"D11","","8/8/2022","Cade","8/8/2022","FAGR","Wood","Outer","84a","D11","Plate 3",NA,NA,NA,"mcra_probe","0.0587897226214409",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",1.17579448223114,NA,NA,0.280806213617325,0.00246910937130451,20012,1,20011,"loose"
"3D11","FAGR_AB6'
Wood_Outer
Lab ID: 84a",101,"7/20/2022","Qespi","","x","","Plate 3",84,"D11","","8/8/2022","Cade","8/8/2022","FAGR","Wood","Outer","84a","D11","Plate 3","",NA,NA,"mcra","0.283367395401001",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",5.66734790802002,NA,NA,0.668218731880188,0.0854989215731621,16609,4,16605,"loose"
"3D11","FAGR_AB6'
Wood_Outer
Lab ID: 84a",101,"7/20/2022","Qespi","","x","","Plate 3",84,"D11","","8/8/2022","Cade","8/8/2022","FAGR","Wood","Outer","84a","D11","Plate 3",NA,NA,NA,"pmoa","0.502014338970184",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",10.0402870178223,NA,NA,0.977834761142731,0.213258191943169,16408,7,16401,"loose"
"3D11","FAGR_AB6'
Wood_Outer
Lab ID: 84a",101,"7/20/2022","Qespi","","x","","Plate 3",84,"D11","","8/8/2022","Cade","8/8/2022","FAGR","Wood","Outer","84a","D11","Plate 3","",NA,NA,"mcra","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.212235763669014,0,16609,0,16609,"strict"
"3D11","FAGR_AB6'
Wood_Outer
Lab ID: 84a",101,"7/20/2022","Qespi","","x","","Plate 3",84,"D11","","8/8/2022","Cade","8/8/2022","FAGR","Wood","Outer","84a","D11","Plate 3","",NA,NA,"mmox","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.266911923885345,0,13207,0,13207,"strict"
"3D11","FAGR_AB6'
Wood_Outer
Lab ID: 84a",101,"7/20/2022","Qespi","","x","","Plate 3",84,"D11","","8/8/2022","Cade","8/8/2022","FAGR","Wood","Outer","84a","D11","Plate 3",NA,NA,NA,"mcra_probe","0.0587897226214409",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",1.17579448223114,NA,NA,0.280806213617325,0.00246910937130451,20012,1,20011,"strict"
"3D12","FRAM_WA103
Wood_Outer
Lab ID: 92a",102.2,"7/20/2022","Qespi","","x","","Plate 3",92,"D12","","8/8/2022","Cade","8/8/2022","FRAM","Wood","Outer","92a","D12","Plate 3",NA,NA,NA,"pmoa","2.21685171127319",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",44.3370361328125,NA,NA,3.02513241767883,1.56749749183655,19123,36,19087,"loose"
"3D12","FRAM_WA103
Wood_Outer
Lab ID: 92a",102.2,"7/20/2022","Qespi","","x","","Plate 3",92,"D12","","8/8/2022","Cade","8/8/2022","FRAM","Wood","Outer","92a","D12","Plate 3",NA,NA,NA,"mcra_probe","0.12345565110445",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",2.46911311149597,NA,NA,0.395474135875702,0.0187026970088482,19060,2,19058,"loose"
"3D12","FRAM_WA103
Wood_Outer
Lab ID: 92a",102.2,"7/20/2022","Qespi","","x","","Plate 3",92,"D12","","8/8/2022","Cade","8/8/2022","FRAM","Wood","Outer","92a","D12","Plate 3","",NA,NA,"mcra","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.195150211453438,0,18063,0,18063,"strict"
"3D12","FRAM_WA103
Wood_Outer
Lab ID: 92a",102.2,"7/20/2022","Qespi","","x","","Plate 3",92,"D12","","8/8/2022","Cade","8/8/2022","FRAM","Wood","Outer","92a","D12","Plate 3","",NA,NA,"mcra","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.195150211453438,0,18063,0,18063,"loose"
"3D12","FRAM_WA103
Wood_Outer
Lab ID: 92a",102.2,"7/20/2022","Qespi","","x","","Plate 3",92,"D12","","8/8/2022","Cade","8/8/2022","FRAM","Wood","Outer","92a","D12","Plate 3",NA,NA,NA,"pmoa","2.21685171127319",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",44.3370361328125,NA,NA,3.02513241767883,1.56749749183655,19123,36,19087,"strict"
"3D12","FRAM_WA103
Wood_Outer
Lab ID: 92a",102.2,"7/20/2022","Qespi","","x","","Plate 3",92,"D12","","8/8/2022","Cade","8/8/2022","FRAM","Wood","Outer","92a","D12","Plate 3","",NA,NA,"mmox","1.20982730388641",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",24.1965465545654,NA,NA,1.96452522277832,0.678905606269836,13621,14,13607,"loose"
"3D12","FRAM_WA103
Wood_Outer
Lab ID: 92a",102.2,"7/20/2022","Qespi","","x","","Plate 3",92,"D12","","8/8/2022","Cade","8/8/2022","FRAM","Wood","Outer","92a","D12","Plate 3","",NA,NA,"mmox","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.258798450231552,0,13621,0,13621,"strict"
"3D12","FRAM_WA103
Wood_Outer
Lab ID: 92a",102.2,"7/20/2022","Qespi","","x","","Plate 3",92,"D12","","8/8/2022","Cade","8/8/2022","FRAM","Wood","Outer","92a","D12","Plate 3",NA,NA,NA,"mcra_probe","0.061726201325655",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",1.23452401161194,NA,NA,0.294833540916443,0.00259243533946574,19060,1,19059,"strict"
"3D2","ACRU_RM5
Wood_Outer
Lab ID: 12a",100.1,"7/25/2022","Qespi","","x","","Plate 3",12,"D2","","8/8/2022","Cade","8/8/2022","ACRU","Wood","Outer","12a","D2","Plate 3","",NA,NA,"mcra","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.21128161251545,0,16684,0,16684,"strict"
"3D2","ACRU_RM5
Wood_Outer
Lab ID: 12a",100.1,"7/25/2022","Qespi","","x","","Plate 3",12,"D2","","8/8/2022","Cade","8/8/2022","ACRU","Wood","Outer","12a","D2","Plate 3","",NA,NA,"mcra","0.070517010986805",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1.41034018993378,NA,NA,0.336827367544174,0.00296162953600287,16684,1,16683,"loose"
"3D2","ACRU_RM5
Wood_Outer
Lab ID: 12a",100.1,"7/25/2022","Qespi","","x","","Plate 3",12,"D2","","8/8/2022","Cade","8/8/2022","ACRU","Wood","Outer","12a","D2","Plate 3",NA,NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.184921994805336,0,19062,0,19062,"strict"
"3D2","ACRU_RM5
Wood_Outer
Lab ID: 12a",100.1,"7/25/2022","Qespi","","x","","Plate 3",12,"D2","","8/8/2022","Cade","8/8/2022","ACRU","Wood","Outer","12a","D2","Plate 3","",NA,NA,"mmox","0.0692591518163681",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1.38518309593201,NA,NA,0.330818474292755,0.0029088023584336,16987,1,16986,"strict"
"3D2","ACRU_RM5
Wood_Outer
Lab ID: 12a",100.1,"7/25/2022","Qespi","","x","","Plate 3",12,"D2","","8/8/2022","Cade","8/8/2022","ACRU","Wood","Outer","12a","D2","Plate 3",NA,NA,NA,"pmoa","17.8043556213379",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",356.087097167969,NA,NA,20.3387680053711,15.275390625,12650,190,12460,"loose"
"3D2","ACRU_RM5
Wood_Outer
Lab ID: 12a",100.1,"7/25/2022","Qespi","","x","","Plate 3",12,"D2","","8/8/2022","Cade","8/8/2022","ACRU","Wood","Outer","12a","D2","Plate 3",NA,NA,NA,"pmoa","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.278665900230408,0,12650,0,12650,"strict"
"3D2","ACRU_RM5
Wood_Outer
Lab ID: 12a",100.1,"7/25/2022","Qespi","","x","","Plate 3",12,"D2","","8/8/2022","Cade","8/8/2022","ACRU","Wood","Outer","12a","D2","Plate 3","",NA,NA,"mmox","0.484899699687958",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",9.69799423217773,NA,NA,0.944492042064667,0.205988690257072,16987,7,16980,"loose"
"3D2","ACRU_RM5
Wood_Outer
Lab ID: 12a",100.1,"7/25/2022","Qespi","","x","","Plate 3",12,"D2","","8/8/2022","Cade","8/8/2022","ACRU","Wood","Outer","12a","D2","Plate 3",NA,NA,NA,"mcra_probe","0.370366960763931",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",7.40733909606934,NA,NA,0.757154524326324,0.1450464874506,19062,6,19056,"loose"
"3D3","ACSA_SM12
Wood_Outer
Lab ID: 20a",102.8,"7/22/2022","Qespi","","x","","Plate 3",20,"D3","","8/8/2022","Cade","8/8/2022","ACSA","Wood","Outer","20a","D3","Plate 3",NA,NA,NA,"mcra_probe","0.122593715786934",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",2.45187425613403,NA,NA,0.392712742090225,0.0185721274465322,19194,2,19192,"loose"
"3D3","ACSA_SM12
Wood_Outer
Lab ID: 20a",102.8,"7/22/2022","Qespi","","x","","Plate 3",20,"D3","","8/8/2022","Cade","8/8/2022","ACSA","Wood","Outer","20a","D3","Plate 3",NA,NA,NA,"mcra_probe","0.0612952597439289",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",1.22590517997742,NA,NA,0.292774975299835,0.00257433671504259,19194,1,19193,"strict"
"3D3","ACSA_SM12
Wood_Outer
Lab ID: 20a",102.8,"7/22/2022","Qespi","","x","","Plate 3",20,"D3","","8/8/2022","Cade","8/8/2022","ACSA","Wood","Outer","20a","D3","Plate 3",NA,NA,NA,"pmoa","0.573268890380859",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",11.4653778076172,NA,NA,1.11665797233582,0.243523254990578,14369,7,14362,"strict"
"3D3","ACSA_SM12
Wood_Outer
Lab ID: 20a",102.8,"7/22/2022","Qespi","","x","","Plate 3",20,"D3","","8/8/2022","Cade","8/8/2022","ACSA","Wood","Outer","20a","D3","Plate 3","",NA,NA,"mmox","0.862690806388855",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",17.2538166046143,NA,NA,1.56327784061432,0.411328732967377,12278,9,12269,"loose"
"3D3","ACSA_SM12
Wood_Outer
Lab ID: 20a",102.8,"7/22/2022","Qespi","","x","","Plate 3",20,"D3","","8/8/2022","Cade","8/8/2022","ACSA","Wood","Outer","20a","D3","Plate 3","",NA,NA,"mcra","0.506662607192993",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",10.1332521438599,NA,NA,0.94884067773819,0.229364454746246,18580,8,18572,"loose"
